ABL1	ADRBK1	AKT1	ATM	ATR	AURKA	AURKB	BMX	BRAF	BTK	CAMK1	CAMK2A	CAMK2D	CDC7	CDK1	CDK2	CDK4	CDK5	CDK7	CDK9	CHEK1	CHEK2	CHUK	CSNK1A1	CSNK1D	CSNK2A1	DAPK1	DYRK1A	DYRK2	EGFR	ERBB2	FER	FYN	GRK4	GSK3B	HCK	IKBKB	INSR	IRAK1	JAK2	LATS1	LCK	LYN	MAP2K1	MAP2K4	MAP3K5	MAP3K7	MAP3K8	MAPK1	MAPK11	MAPK14	MAPK7	MAPK8	MAPKAPK2	MARK2	MELK	MET	MTOR	NEK6	PAK1	PAK2	PAK4	PDGFRB	PDPK1	PIM1	PLK1	PLK3	PRKAA1	PRKACA	PRKCA	PRKCB	PRKCD	PRKCE	PRKCI	PRKCQ	PRKCZ	PRKD1	PRKG1	RET	ROCK1	RPS6KA1	RPS6KA3	RPS6KA5	RPS6KB1	SGK1	SRC	STK11	STK4	SYK	TBK1	TTK	ULK1	VRK1
CAMK1	-0.399529486485903	0.287119601932504	-0.142471397067748	0.0458450524593358	-0.0655344490578946	-0.164990344500032	0.333946827466379	0.254606491393987	0.113036853930806	0.405548810797596	1	-0.267571293859377	-0.109097197278345	0.501300226335268	-0.213034334031177	0.222315833499014	-0.0486268168922695	-0.557567495644001	-0.3850492545257	0.130481028664697	-0.416121204513903	-0.185324240254165	0.300295940726558	0.0816317971504871	-0.423357190347914	-0.380790241775196	-0.108442869406936	0.101843041762156	0.302179430631359	-0.0760671300450476	0.292788216207892	-0.364582067542049	0.131918412660641	-0.428481413145629	-0.344166289641005	0.0465602150356975	0.236001551449761	-0.411295818254369	-0.114244862797516	-0.532939444369444	0.148760064308724	-0.265134650977004	-0.181666159068006	0.258837725207425	-0.313620411504698	0.23085525931365	-0.605771983325464	0.345586999600824	-0.0516778136285494	-0.299995999139625	0.277560991470784	-0.558344024580433	-0.231805799517562	-0.38826944258454	-0.0895631335041917	0.306839528198249	-0.153325759579469	-0.274585119041657	0.0450672513143936	-0.629875419552874	-0.199383301412088	-0.2742433600676	-0.201478156701391	0.15907001854867	0.0410377077376572	0.004778040653513	-0.112556141423772	0.689929282259509	0.353954032639074	0.243339901268997	0.391950080040986	-0.0312793603273376	0.295349828292386	-0.380507820680313	-0.173241986434367	-0.0659599187600842	0.140636401782086	0.186320248512125	0.00847798870573384	0.363581253341733	0.482350554447065	0.409892932518612	-0.158723542306222	0.189576492038598	-0.498566249603965	-0.325175825931593	0.0537060439826249	-0.551021152216906	-0.276052401241599	0.37353639645254	-0.0150816801821086	0.0135562789467456	0.0135340220385088
CAMK2A	0.0641018851352693	-0.624430493382436	-0.00395648619207674	-0.726270262564998	0.42188806535591	0.0605036995246077	-0.147035485960807	0.827101072356477	0.262281962771896	-0.560812719376006	-0.267571293859397	1	0.689253192743054	-0.126795921953352	0.602716841784044	-0.543142688071149	0.499367613431843	-0.0184626039675317	0.417306189357374	0.810110368322891	0.495522990848579	0.344574794315875	0.677960775083969	-0.291322382192027	0.381245120293368	-0.409352666412287	-0.330964498775125	0.300212718553663	-0.265466669055846	0.517994045649743	-0.156166786456204	0.211367238506654	-0.607169816959651	0.409862514473907	0.476732582446061	0.400907448349051	0.0953243135367574	0.358114431306293	0.560333062968752	-0.09730549655663	-0.782106943729037	0.333999660566218	0.00793976387525163	-0.455718204430619	0.0426239187812022	0.0300429947091597	0.330806336449569	0.0686828471751547	-0.465601673854022	0.355221577883335	0.143467321462503	0.180224678218162	-0.485837486816505	0.205686421547122	-0.682405755925512	-0.517983062312179	-0.127277305764466	0.42738743202261	-0.83360870432115	-0.0453335442103458	0.452569196103697	-0.402858415781653	-0.302492432990383	-0.182485636664231	0.043589744607667	0.450910313241402	-0.694488943560001	-0.0471242094529136	-0.393333005496253	0.567769929072797	-0.0849467746035405	0.703197753688105	-0.520711522050993	-0.404453010630605	0.71770464854645	0.71960033954826	-0.698523269509109	0.721484567320854	0.49266340314172	-0.0856489645388789	-0.0778117128211538	-0.115206218638719	-0.868690272246524	-0.612939905560151	0.171653399951203	0.34506547782941	-0.73849859120462	0.0220837731571708	0.513203251257252	0.586849520610043	0.831878359735081	-0.705358276137243	-0.617871554170061
CAMK2D	-0.589055484342843	0.820854103812323	0.0969887518146673	0.823969138737563	-0.692903657792075	-0.416948720048068	0.433135573255344	-0.578849750153495	0.0587602848248788	0.64374529775927	-0.10909719727832	0.689253192743071	1	0.497284174997712	-0.653100777338015	0.883397024940467	-0.749760092674915	-0.23166619820646	-0.766239906245949	-0.52938889563573	-0.803913303260373	-0.716011692257959	-0.471566953801116	0.481849871707832	-0.826219187917979	0.245104984242247	0.265040939246081	-0.516649897610755	0.774147736798823	-0.505858333696536	0.648482073885172	-0.764089958573388	0.920929672732604	-0.833694549665983	-0.807033742297895	0.00137738296131524	0.148880210763065	-0.801787518696077	-0.759227112784639	-0.529225874234374	0.824801928174463	-0.37607259491069	-0.37384549667699	0.80350850201723	-0.576998864808452	0.289216590620189	-0.565751865838339	0.23788896878184	0.585916018045052	-0.841721931599201	0.398286824736416	-0.524385681014012	0.172560004540167	-0.716126104106854	0.33627021135181	0.707469470899145	0.019411252994151	-0.646750380222243	0.72512922981683	-0.305181896788502	-0.369222605235885	-0.18700710107368	0.179122057163082	0.555178349339057	-0.155749229270843	-0.67043318965258	0.837503788815661	0.638139962621909	0.758543829148205	-0.570328724232031	0.0952127206366669	-0.603630628385027	0.845025142593739	0.0768528701990347	-0.875789853889605	-0.828592102350701	0.87115139307463	-0.289116816787852	-0.400565514231454	0.197827233506133	0.635431249796473	0.151674173051784	0.779761577766957	0.824983603232563	-0.699334450505862	-0.678028984272672	0.825499138675967	-0.653337978881723	-0.45643465054565	-0.164153173764854	-0.71529819008453	0.761513875353954	0.729520930624862
CDC7	0.440379989424426	-0.499996094215192	0.128025410554427	-0.416164898801677	0.288667575558391	0.176698409760989	-0.606155223476117	0.17512778435484	-0.156172544237823	-0.547252914052135	0.501300226335252	-0.126795921953373	0.497284174997724	1	0.511591892502409	-0.535781827987023	0.388833836492203	0.505499202182923	0.541889661880262	0.222171062680707	0.530215434806892	0.411595747944161	0.0373422813993425	-0.277998458140375	0.555679319151618	0.288227912407037	0.0203304970944662	-0.0379504192089047	-0.549112812331686	0.327018660236722	-0.427345957125992	0.52154101089607	-0.431104221866959	0.58823543505234	0.632646230682809	-0.0832213491293229	-0.283599045791308	0.506705826023255	0.381450521694652	0.429723102044858	-0.433924781190842	0.45968394837617	0.221201092407282	-0.572592442319016	0.44985043654611	-0.472778290448304	0.528486082086104	-0.252555599434589	-0.288100497265211	0.550000324891981	-0.255487737639826	0.607330592266053	0.0210011494875692	0.577892092900231	-0.14386247979524	-0.399333843598732	0.085896317902253	0.474226863567587	-0.37387762894269	0.617591738741866	0.41520342716457	0.251138672364065	-0.0206031159892815	-0.418461570993355	-0.0632249060752544	0.368423108685732	-0.27506307842081	-0.625793609315534	-0.576071895476838	0.162626681179053	-0.342474485673215	0.31663766531907	-0.506177234534327	0.24871558589165	0.534586617987916	0.412445048514041	-0.532663694974546	0.0539008335730233	0.325819153188851	-0.266263460765399	-0.533963798127727	-0.331304315483643	-0.305979213729788	-0.400962490116337	0.551540655476835	0.465551272360062	-0.441447956829114	0.541725820557653	0.42684128917172	-0.185442598529391	0.40607435092347	-0.372384800126484	-0.451086776535174
CDK1	-0.468187292577162	0.756107849541705	-0.310513524045853	0.600992044738246	-0.441499425380008	-0.210755364900278	0.355914511598146	-0.60730739041329	-0.184617547344322	0.706581016404855	-0.213034334031154	0.602716841784053	-0.653100777338007	0.511591892502393	1	0.702903672320924	-0.436447300561022	-0.330835706146565	-0.66528032791743	-0.627357603560315	-0.75554611132024	-0.550827944453316	-0.407991519622577	0.267007388758969	-0.6101628518056	0.226282491175398	0.140326032001418	-0.324147273907292	0.407113026271281	-0.578109050711156	0.396055231708985	-0.404976027947673	0.639176214854492	-0.640747399941199	-0.524216689793368	-0.331190721449663	-0.169948526067351	-0.528010493804763	-0.284862444694225	-0.218806834373475	0.765252123581013	-0.313940813072471	-0.258573551002045	0.526208605548714	-0.18523927939117	0.102282441776767	-0.594754824435606	-0.0302734319775093	0.486052034282719	-0.514667555751258	-0.0624656777366422	-0.41616531942666	0.314307550724142	-0.266172142061179	0.595669818846914	0.69528046654601	0.280154803900961	-0.705782768120106	0.748050401261056	-0.350085208250999	-0.620941883062544	0.160446434841244	0.0585688016782175	0.495377911647815	-0.0982816991369497	-0.287692904429942	0.557156937756427	0.395508572032779	0.554401694313302	-0.453118086014204	0.407047421273813	-0.688926271926737	0.552489462599142	0.265599354841296	-0.782097276121124	-0.775199812571536	0.725751580015398	-0.516675517218855	-0.386023963099936	0.269535527941181	0.272891878759017	0.417622701557144	0.612039618529067	0.726655060769266	-0.426858050697701	-0.43917048539411	0.61504337168088	-0.348191012932494	-0.681878598744303	-0.239706095797849	-0.717713282280067	0.709570327287367	0.522447677026705
CDK2	0.704127681196883	-0.801100497798692	-0.0367193246919216	-0.654330111731333	0.658101951102049	0.60396018363971	-0.397211316148777	0.518439502485833	-0.0173379199484169	-0.642828912113606	0.222315833498992	-0.543142688071171	0.883397024940475	-0.535781827987016	0.702903672320939	1	0.81611739557682	0.214708468511312	0.77182518011982	0.413013729774869	0.853481754980156	0.791981435284866	0.468988859898982	-0.389566763485988	0.878418999588002	-0.228729599346698	-0.429661297355632	0.505988534431025	-0.734796163581401	0.414556583392815	-0.639977874518831	0.788239354011861	-0.937118756286514	0.869231341511224	0.819938743587004	0.0561653099852823	-0.274575693865757	0.840215789552161	0.639035711993957	0.625119485868291	-0.766119432691127	0.427216361900291	0.452261383268314	-0.850425594840434	0.553819206365384	-0.310743747772795	0.628082859381721	-0.34688065062928	-0.686164935523157	0.865202277880071	-0.466361869755671	0.642917212167592	0.0932276812831601	0.729741143197094	-0.234993887715397	-0.749554528833908	-0.0853524474623307	0.715150139802544	-0.698442078058099	0.485840809832334	0.347199881933378	0.245771193115335	-0.169859962552433	-0.564242594831238	0.119062678884971	0.528802288839275	-0.724652623216075	-0.711906854609788	-0.832225863263221	0.576746778708265	-0.199429168765157	0.582517885449462	-0.846990736407664	-0.0151363035621074	0.804148473886139	0.807779657899618	-0.813153037222811	0.175071853648756	0.39224666670731	-0.1719903634893	-0.648877323238147	-0.232550376356231	-0.723708622333398	-0.863501044874208	0.728691353337174	0.635406433158289	-0.724282977202042	0.674248672259581	0.443313719410654	0.156867190158271	0.647845519281516	-0.847199597336492	-0.743261520345933
CDK4	-0.553707096606071	0.6703210272237	0.105682451482413	0.653603644543056	-0.626249427333305	-0.683228910396296	0.357067788639511	-0.597136219153216	-0.147915098378656	0.54007302076502	-0.0486268168922488	0.499367613431866	-0.749760092674925	0.388833836492197	-0.436447300561036	0.816117395576822	1	-0.0609885101914564	-0.575599996957371	-0.277216425125928	-0.65438649054525	-0.617743134489831	-0.59451609995757	0.139618975891089	-0.664849047995875	0.271697346191553	0.559459969066927	-0.305358508703415	0.665555250509878	-0.481818706077906	0.557054878162101	-0.556700165796158	0.798370350054238	-0.708345861696933	-0.660072991442001	0.0418685861584711	0.40262326933944	-0.667118083119997	-0.691592631943011	-0.484601549166948	0.654135762114755	-0.575888492800877	-0.532406271262269	0.807186260018444	-0.376813793443286	0.077646158883546	-0.470351163161975	0.390090034716216	0.717498054917616	-0.712185492059299	0.336648602538605	-0.639100095357585	-0.0846426602747076	-0.598643912877351	0.083411150019823	0.723786984713231	0.150103427594836	-0.589404057711867	0.624697901882829	-0.233663092451575	-0.267762832036083	-0.0819576359132324	0.0921542550348544	0.449195048076761	-0.0650964557113514	-0.544912610449432	0.502503545878972	0.518989216866659	0.692586104623191	-0.432742401063136	-0.0958327908227819	-0.486818741598637	0.687993394048611	0.169623410955685	-0.659688124317302	-0.644950530390071	0.596268738784393	-0.296401516973936	-0.351025863898223	0.00757695789429452	0.522222614825404	0.230683511477599	0.645922683876731	0.73448458321913	-0.511395346314799	-0.3153002788147	0.593949803708311	-0.450387136322368	-0.171870097274595	-0.265161552115309	-0.59339281459856	0.775039740898429	0.731630877808093
CDK5	-0.362196680955632	0.381571736443208	-0.210456278583062	0.194629507741206	-0.128146946412528	0.0100551228987674	0.451272269703535	-0.0174829771027437	0.16986837119274	0.508899051842854	-0.557567495643989	-0.0184626039675196	-0.231666198206466	0.505499202182923	-0.330835706146574	0.214708468511313	-0.0609885101914587	1	-0.306010319250377	-0.0140297376456305	-0.455070601538742	-0.230988072657087	0.233803359984606	0.381709635990502	-0.395961277454534	-0.497690919794713	-0.18980535200394	0.0543277410714504	0.426505837529268	-0.308469183317711	0.363452608637962	-0.441818290396862	0.166023358925071	-0.463833639022112	-0.312406430606506	0.0168376712968261	0.225200363168602	-0.439662130289904	-0.265883500217666	-0.374241706238983	0.234185933507057	-0.187338068343092	-0.373982883966211	0.291882861210638	-0.394152524761408	0.384954378065246	-0.491314606422693	0.347411789630165	-0.0590981882848225	-0.331894901128228	0.156667429835288	-0.534568043313014	0.143919172932504	-0.418892642385704	0.0883429102349005	0.352729166848685	-0.0261169130859309	-0.367287969657463	0.118184818581579	-0.404833531904501	-0.385276895685298	-0.246247077449171	0.0239310070689158	0.279602773146969	0.153016716705573	-0.321258908872889	0.185647254497306	0.54573438297889	0.395343678193973	0.0682442866091852	0.278542806279329	-0.117801150531466	0.357940578352706	-0.325807504271644	-0.386488440251532	-0.300527143730024	0.291983650444935	-0.01370120319599	-0.0482391358098859	0.178045215084262	0.470267155366316	0.315786681505264	-0.0348459483488992	0.222980401595878	-0.491508486697143	-0.307395102721238	0.301489147935205	-0.466749108986157	-0.347358433273948	0.437559675543975	-0.19497098803126	0.00470079782728303	-0.0180866513221585
CDK7	-0.65912908237846	0.830137652431771	-0.0345211349587644	0.60103002314861	-0.571387697792224	-0.49795659675804	0.563753070660529	-0.382803624891813	-0.0861739672081658	0.563616128157421	-0.385049254525681	0.417306189357395	-0.76623990624596	0.541889661880259	-0.665280327917445	0.771825180119824	-0.575599996957372	-0.306010319250378	1	-0.456107437409633	-0.842986726509185	-0.648483260386302	-0.417294033554757	0.292385674699432	-0.760318498840613	0.290038491808068	0.218273611150828	-0.502293702851256	0.615695695263422	-0.470546978123173	0.541673391382186	-0.688954349123531	0.770023243792484	-0.795625244727846	-0.607025250043912	0.00248461817339517	-0.0158765197931576	-0.791290834448783	-0.54905286480615	-0.505647314047031	0.740796397533962	-0.211365967646756	-0.315145822337143	0.604299418179833	-0.449947816545701	0.216605672453342	-0.702305688066532	0.20379713176334	0.480635156747464	-0.683131542000552	0.350791526527707	-0.562129325646716	0.154807416687099	-0.520250777698057	0.267242353440873	0.702026745370374	0.0042735729555689	-0.702207947939844	0.658890685509956	-0.363405487111491	-0.404688023229496	-0.0798267340949215	-0.0181842358014659	0.587261834864125	-0.277202241596478	-0.445849914770919	0.594452512050491	0.655231958116763	0.634055741562682	-0.428452331494893	0.265257050570313	-0.511082010255393	0.668337500669276	0.100200116489544	-0.794522655255793	-0.80286467018186	0.742735672048822	-0.267911458944292	-0.231808508322197	0.334388162587463	0.530305254625094	0.387992529334115	0.48563759068194	0.780768798350521	-0.58954227198556	-0.541123912653238	0.61220523424019	-0.651026918904458	-0.534413044306288	-0.0726315923508919	-0.573219521045982	0.644452940710011	0.57702177670771
CDK9	0.0115137570425068	0.56778920539873	-0.21195366768639	0.548697141159367	-0.342133759844906	0.085274382863375	0.105716457026782	-0.723533152677455	-0.430978810782898	0.476243784619339	0.130481028664713	0.810110368322891	-0.529388895635717	0.222171062680689	-0.627357603560309	0.413013729774852	-0.27721642512591	-0.0140297376456204	-0.456107437409617	1	-0.462982744605873	-0.189418037943132	-0.672067186403457	0.160618677478444	-0.243864695567292	0.478375918402219	0.339942018957245	-0.227863793755251	0.0719867497301819	-0.464596678424834	-0.0608670765499455	-0.0516464874764403	0.437979751238872	-0.288417041449118	-0.322954796063085	-0.556514968108668	-0.25345963187019	-0.256478271359267	-0.337364679236099	0.250936780905758	0.676967890431292	-0.213266139202048	0.262960513618562	0.245441862812691	0.0638233160728016	-0.00892541986275799	-0.43438182694614	-0.150851384492203	0.424224884079255	-0.180026013783233	-0.285927510306075	-0.0696526077410672	0.536027031797767	-0.0463314939540067	0.791311995338798	0.464438876941884	0.0782413289037434	-0.472426255852948	0.802747567828613	-0.0470757215068125	-0.494162336036036	0.523731236471682	0.249452278899962	0.209294503093403	0.0285697825669984	-0.247448222973628	0.522526915198125	-0.022589014546783	0.160739008844888	-0.490022028681676	0.274808762255407	-0.623422772323262	0.409673598909937	0.393984303491917	-0.660059789566827	-0.695727625265345	0.666467415260901	-0.743458281298148	-0.315755978161302	0.247889571309124	-0.0727893320259491	0.118114162060972	0.748460505411525	0.528686933569109	-0.0234140064099635	-0.257741272477471	0.717921260577587	0.0880134511711346	-0.678887640506394	-0.609336683484439	-0.83087614820667	0.629615464123496	0.566577050201652
CHEK1	-0.685369060194601	0.899711286889143	-0.103016313365091	0.67442373962717	-0.644819422138448	-0.48288947107458	0.489903343977107	-0.513482037341411	-0.0729958864682434	0.722380215176656	-0.416121204513881	0.4955229908486	-0.803913303260382	0.530215434806886	-0.755546111320253	0.853481754980156	-0.654386490545248	-0.455070601538741	-0.842986726509183	-0.462982744605889	1	-0.712617614012158	-0.398066705742244	0.375644844027953	-0.837747188101256	0.18153357491739	0.257024202236661	-0.478088731954691	0.65598857237805	-0.576252097554175	0.626359001239122	-0.718041173450391	0.817025851070354	-0.888064735252643	-0.698756800155508	-0.131613777171862	0.0862181218563611	-0.828192100559551	-0.582529543762135	-0.571367198314362	0.807262315728171	-0.36946149080404	-0.429705057387144	0.740613518316976	-0.48580850792065	0.197912567390927	-0.753883938700165	0.262035067157059	0.515045059909039	-0.752539477895333	0.3014605377246	-0.656182360243414	0.117912771396087	-0.581992564171946	0.350009756180299	0.822769388019561	0.144317186021238	-0.802927340008584	0.701987563551302	-0.436294585967902	-0.50034334068277	-0.117155402289702	0.0787084368045547	0.593105919216868	-0.106492624213827	-0.510165113577329	0.66711061542893	0.722025419298274	0.738612409728077	-0.455132018226946	0.306227249032282	-0.576265625147876	0.76648203981949	0.104188805216711	-0.83948632941944	-0.817954048008136	0.761854926669659	-0.319767776884308	-0.284797648161881	0.343040566611101	0.593459254599233	0.422156787713033	0.587530747242975	0.85004204325057	-0.678568464161973	-0.578110604369594	0.698319490656674	-0.661087118198382	-0.582141266228901	-0.0779609922626311	-0.676857954889392	0.735830020810905	0.593402762392092
CHEK2	-0.544576161345068	0.710357844112432	0.117274403725882	0.572478760200689	-0.620693269459201	-0.617155404934213	0.353047700144058	-0.436238173746226	0.224785542792141	0.424444927748127	-0.185324240254143	0.344574794315891	-0.716011692257957	0.41159574794415	-0.550827944453322	0.791981435284858	-0.617743134489823	-0.230988072657082	-0.648483260386293	-0.189418037943144	-0.71261761401215	1	-0.300359681298614	0.324928787285169	-0.747660958627395	0.121800759016974	0.21428068047255	-0.460308806376467	0.708662149538386	-0.419233031430839	0.699738597702364	-0.718614191533972	0.759454625600576	-0.797347267709942	-0.575501445410668	0.101321728823617	0.24496693705248	-0.670885825307802	-0.482492059977319	-0.596778361426666	0.602346477199732	-0.233007973335068	-0.566817955976378	0.717315981705134	-0.432369602099098	0.177444735338426	-0.39359168358361	0.140862623397315	0.488818148386061	-0.758499739028662	0.405936956020621	-0.476610493454991	0.00384748232762296	-0.611965472576533	0.0430522528960898	0.626505847777728	0.177634142253509	-0.643880257016773	0.453618698962087	-0.255732186198324	-0.330408941993942	-0.317552450853477	0.190158059355884	0.661359875542216	-0.247447561883946	-0.581380378513986	0.682755450289206	0.585063693908572	0.723875422490686	-0.524690097459943	0.115305130590679	-0.37970847285593	0.576381206064479	0.086863071551134	-0.705028948313732	-0.604325730812637	0.578954270882166	-0.0880652931297702	-0.331103575403645	0.0251333556515884	0.624293166384396	0.221114574678711	0.472945168874429	0.651450342618438	-0.627391442761323	-0.516536428837613	0.566754680053767	-0.585665973985124	-0.24323223688382	0.0296789952926802	-0.391627167844112	0.58865749629313	0.49849529566314
CHUK	-0.0537033494822024	0.50045307484943	-0.114124387244714	0.415734258795034	-0.337674801384965	-0.431311235460566	0.107400343622853	-0.758765551037841	-0.663309435725711	0.24642903148859	0.300295940726571	0.677960775083974	-0.47156695380111	0.0373422813993296	-0.407991519622573	0.468988859898971	-0.594516099957558	0.233803359984613	-0.417294033554748	-0.67206718640346	-0.398066705742233	-0.300359681298605	1	-0.21020423600899	-0.155890887120224	0.704870407136749	0.597482334426112	-0.207565068983271	0.0992508510619871	-0.371602418202735	-0.0355083181529142	-0.0195266681534805	0.426959295773438	-0.258334840093119	-0.182839762234124	-0.344214687164427	-0.0450805922337638	-0.246957703539843	-0.296680949380972	0.149817843340346	0.638740958717136	-0.216278515874529	0.0439441697612234	0.326917124252953	0.245186283238667	-0.28778101990237	-0.341254919574976	0.00577588881451658	0.641389219146022	-0.160113383805175	-0.192179532101733	-0.170228736295581	0.296936910980036	-0.0198691630061428	0.505547252416504	0.599431049972103	0.0655824700801834	-0.525910237295131	0.725338084776507	0.190071555319069	-0.251912869941264	0.540710773375468	0.0643170269801744	0.214938060328015	-0.149080578920279	-0.204845340962854	0.405190920789442	-0.108800477812288	0.187436865791068	-0.487048064486116	-0.0792565209836352	-0.459006987641926	0.317321762977263	0.630527094971464	-0.521018834839565	-0.609758224526252	0.477989331762203	-0.69925350050075	-0.258645672752183	0.057585781266126	-0.0962628539767054	0.078635375262002	0.638178592357621	0.607972576330502	0.122402318670048	0.0708220007871173	0.558181480394551	0.18990326235062	-0.243517333054209	-0.799680819876885	-0.709313847422636	0.70288998619647	0.655875797137409
CSNK1A1	0.274317614713577	-0.278993360447965	-0.265780659252544	-0.297476768266434	0.210836238080625	-0.168555379637007	-0.24817974372436	0.0423475060235233	-0.53991572973998	-0.324447190580853	0.0816317971504789	-0.291322382192035	0.481849871707836	-0.277998458140374	0.267007388758978	-0.38956676348599	0.139618975891088	0.381709635990504	0.292385674699431	0.160618677478451	0.375644844027955	0.324928787285176	-0.210204236008986	1	0.524293618262054	0.238419324783049	0.122759522045431	0.497101844039233	-0.450016492347078	0.129928267756321	-0.338855900170339	0.638028900296173	-0.48334562901972	0.392477077819767	0.496247235322383	-0.169307150119258	-0.105957611318318	0.470783787012227	0.52800899734147	0.317863496337436	-0.233890708887284	0.0663040840266672	0.185584569756908	-0.268869754754574	0.6716983170347	-0.641592670100028	0.159092183044842	-0.250487920944688	0.0560057393021389	0.466637235735196	-0.559996557762042	0.177090039498563	-0.0875242983660234	0.513107174682216	-0.0945238873262667	-0.0330958180446135	-0.0166865250417076	0.105715027369429	-0.219136098166719	0.255795082823154	0.178292683078833	0.45380587949351	-0.39858735888548	-0.149830410626959	-0.0997874110998308	0.551622698642946	-0.491676153734445	-0.471188767925416	-0.402052959013217	0.245560647686719	-0.200387763869929	0.192198998012827	-0.477840576231237	0.434441910860147	0.388501906436039	0.429242576140146	-0.511928554048003	-0.171257508624949	0.128369219308794	0.0386655278781576	-0.35843406296161	-0.14049007211104	-0.283128666799264	-0.271918077244201	0.539774592152778	0.657317229877044	-0.341295438045448	0.553323098876717	0.389344857319557	-0.364386350183812	0.15734251726068	-0.0991632150779844	-0.0856034284836236
CSNK1D	-0.769328362403214	0.768131784531274	0.157158034902588	0.641867105569058	-0.661487142609522	-0.492839975129313	0.465637354260251	-0.297316311639059	0.2202060948571	0.657332855758671	-0.423357190347892	0.381245120293391	-0.826219187917988	0.555679319151614	-0.610162851805616	0.878418999588004	-0.664849047995874	-0.395961277454534	-0.760318498840612	-0.24386469556731	-0.837747188101258	-0.747660958627406	-0.155890887120234	0.524293618262055	1	0.0124111772311477	0.18564748406146	-0.546598151141984	0.817502821992788	-0.396158510772828	0.799365288208863	-0.882867510455966	0.874597089283017	-0.901704454389878	-0.830944719331379	0.121544204645123	0.278569448536009	-0.899327974528615	-0.662711571555649	-0.776672251066301	0.657028922138637	-0.346481338129951	-0.583447081333433	0.815775246077929	-0.715544150636243	0.404440283228044	-0.622411399351512	0.35353512659279	0.484956662667632	-0.918411678210732	0.592619539520701	-0.644336061188379	-0.0934278902169209	-0.809098794799685	0.0518440136037632	0.654958742966662	0.0338189590603331	-0.63113095791577	0.509512904551096	-0.50137984832215	-0.328008067488234	-0.45439533912737	0.101928852410259	0.577562950709237	-0.173291774817231	-0.575102281868452	0.692662780844307	0.834972289859051	0.867610308412906	-0.465244408559367	0.273262132865701	-0.477242870770498	0.838637067561957	-0.151271605311371	-0.729405832870672	-0.721822752646756	0.7415965700888	0.0113842292507808	-0.321883273238743	0.180928132570999	0.779841038605245	0.275976640504829	0.523575107319233	0.722140699156538	-0.882285233610275	-0.715317519916987	0.647749533492044	-0.852483434782546	-0.439858535723728	0.159937291271841	-0.44255393232331	0.640984588753961	0.536569367693859
CSNK2A1	-0.0209567049778201	-0.232890307941781	-0.00563053297450448	-0.105060162294387	0.307615193277523	0.362637751636924	0.163663029794736	0.439713856193586	0.579160025259326	0.159729865009488	-0.380790241775197	-0.409352666412285	0.245104984242243	0.288227912407042	0.226282491175395	-0.228729599346694	0.271697346191547	-0.497690919794715	0.290038491808066	0.478375918402218	0.181533574917386	0.121800759016969	0.704870407136748	0.238419324783051	0.0124111772311431	1	-0.495019179717858	0.469249397748431	0.153168120680348	0.134958489823967	0.133010639395451	-0.0993442396544645	-0.248392588806702	-0.00163092387634087	-0.168393891571887	0.222641128472756	0.437841865452759	0.0382579906636752	-0.0156336345757243	-0.205505553393499	-0.329116419931329	-0.1819771507701	-0.199389112621369	0.0688678869884114	-0.279317645484096	0.38176848905038	0.0727341999881277	0.221053597888237	-0.475829361621428	-0.0542282886887691	0.127391058289687	-0.279692593266765	-0.200616764616112	-0.244254696266517	-0.317310257832643	-0.295081133866217	-0.141626205922897	0.376775524904152	-0.384319796343273	-0.374092018464627	-0.086528660915355	-0.437150154710768	0.0832368834818905	-0.103509402581669	0.156192732003156	-0.00822544129060042	-0.249763715367815	0.255890686744474	0.152423684199602	0.382730049577555	0.0584060345379205	0.177714621664526	-0.0174506622292365	-0.631099814981469	0.210908552495429	0.379721087516253	-0.182384007379371	0.403447905505008	-0.187092255199804	-0.00264234182360085	0.322043598746209	-0.014660417845951	-0.356297304771187	-0.395720580726779	-0.307884902059227	-0.200848283265324	-0.219448278849196	-0.234921879163421	0.102008106598309	0.693761363389992	0.356493920200195	-0.457326069506347	-0.328575376716348
