ABL1	AKT1	ATM	ATR	AURKA	AURKB	BRAF	CAMK1	CAMK2A	CAMK2D	CDC7	CDK1	CDK2	CDK4	CDK5	CDK7	CDK9	CHEK1	CHEK2	CHUK	CSNK1A1	CSNK1D	CSNK2A1	DAPK1	DYRK1A	DYRK2	EGFR	FYN	GSK3B	IKBKB	INSR	IRAK1	JAK2	LATS1	LCK	LYN	MAP2K1	MAP2K4	MAP3K5	MAP3K7	MAP3K8	MAPK1	MAPK11	MAPK14	MAPK7	MAPK8	MAPKAPK2	MARK2	MTOR	NEK6	PAK1	PAK2	PAK4	PDPK1	PIM1	PLK1	PLK3	PRKAA1	PRKACA	PRKCA	PRKCB	PRKCD	PRKCE	PRKCI	PRKCQ	PRKCZ	PRKD1	PRKG1	RET	ROCK1	RPS6KA1	RPS6KA3	RPS6KA5	RPS6KB1	SGK1	SRC	STK11	SYK	TBK1	TTK	ULK1	VRK1
CDC7	0.138349141236309	0.476065387338774	0.744693962166381	0.072498061556747	0.974231682549711	0.17713462391683	0.166737596846282	0.109427905323175	0.531178916872435	0.344238876146493	0	0.860928432870536	0.212606589818309	0.221964946039717	0.40892589203208	2.61661326926266e-07	0.946679790699267	0.739935016901356	0.287820501210097	0.166100937418846	0.108516072963666	0.194939510868159	0.12455295335523	0.481841242760074	0.138471861919336	0.381524459442419	0.778734949485089	0.276138203947822	0.343013923604929	0.829547951345513	0.791706168733481	0.921335671622557	0.722694500218257	0.537309429612629	0.473950001785262	0.510333172245952	0.920698033573947	0.247747459669222	0.631596017471254	0.353468508166652	0.5495031816676	0.871460525787813	0.741049455768823	0.571758196633326	0.808847280438627	0.786682630323419	0.457449849196917	0.779842188204563	0.284756243720625	0.21073996494643	0.453366449519182	0.157522236654394	0.100968474362016	0.573448347897142	0.263332816850035	0.316508906030155	0.750567783320761	0.375500220553617	0.753154644907723	0.361483845858871	0.402463188149283	0.712033040437103	0.48424764821725	0.686832317067053	0.555709413888806	0.971118393264821	0.0888741075929464	0.130865722638474	0.22950021717489	0.902706350475887	0.872470985531713	0.943636870459297	0.275760142680694	0.243066413593745	0.976076497211636	0.819659896055946	0.928452029946474	0.598800216519453	0.948857085611636	0.541786186196956	0.558148195747666	0.981486619678568
CDK1	0.278170047995242	0.132678533027353	0.375622275760231	0.0867383643327623	0.496475225068544	0.32585363456259	0.316042389627665	0.735103954737226	0.262445331011886	0.880424777488221	0.860928432870535	0	6.01337718986441e-16	0.073066097544131	0.359043910263511	0.887544393511558	0.185244207154583	0.670742995266302	0.717709350147503	0.272719702584745	0.742903677252297	0.593149625625528	0.115834281880782	0.447494013670079	0.153674751212393	0.534579616379119	0.77011698805857	0.805335493197468	0.0839077814300709	0.140315317915876	0.492811809275725	0.31831582036519	0.529802333721132	0.115293676208732	0.149491619996	0.522223604122233	0.383968237989957	0.886349092709211	0.56434724923782	0.695008750900462	0.40634941244257	0.551570021744948	0.127028295029515	0.763892503151684	0.242118573792147	0.170592352964496	0.021855753740955	0.254348465939958	0.212094068364397	0.592522643203876	0.796020324690406	0.612840123541273	0.850651410799343	0.959924500006905	0.020304137468006	0.621300819206459	0.504436306268614	0.860209210502423	0.380822665394124	0.0157136826044781	0.00109893643810835	0.377831501717434	0.638654138154246	0.122185634133534	0.833536569222741	0.194148114135746	0.433098248033095	0.485829343727605	0.592424641175333	0.404652879740991	0.0519909654358362	0.108003898007657	0.0712313404000412	0.617706150305598	0.806322766943324	0.392514732793498	0.104019389704701	0.700041892513125	0.790124999329993	0.929269371351167	0.147733519803294	0.156902696878086
CDK2	0.426539167844972	0.862741621449326	0.0603445123886096	0.573915667206772	0.896683201305719	0.786013384571972	0.630780468296968	0.185628889891947	0.445690793226734	0.829647798767846	0.212606589818309	6.0133771898648e-16	0	0.551842124790026	0.718889968599173	0.739205476517118	0.606847545551594	0.925555748001336	0.78148736834165	0.807318854865835	0.114092346145552	0.767662534979734	0.57195371005785	0.63319598159301	0.730750024040721	0.101936860504406	0.569457499798634	0.66753058177533	0.940746279334063	0.723396641958867	0.90096401771103	0.892965371991826	0.0218823261602706	0.730501654545735	0.166348458976231	0.744520044038836	0.0171624785619321	0.886062953722315	0.458702642895421	0.298455905726086	0.200390452196133	0.224305842709667	0.856483417615328	0.263072052141736	0.128284627165141	0.338824042780485	0.551213832635744	0.309110194240474	0.744813659416716	0.00874160108153061	0.258674474258985	0.368462624606486	0.0871760237387746	0.352088964886959	0.31233569550672	0.297592516308442	0.29090383776208	0.734662794530888	0.229718209836194	0.252119139284168	0.608732228926146	0.569878589209177	0.189412658598428	0.849887504160718	0.584856387229151	0.755117784346175	0.865026399314088	0.426289611666136	0.972837395741459	0.93799807447752	0.679192433702721	0.946301582020504	0.721582004542477	0.46937242185897	0.369238792805168	0.965253415697837	0.25176080181868	0.618467132149021	0.980971355468325	0.509018581448388	0.458009522849184	0.395664295760952
CDK4	0.573330375961142	0.936615462426576	0.142235995529146	0.414682358603576	0.954079432983258	0.210092884952594	0.58942759269758	0.370640178334977	0.77311382734774	0.172614089839931	0.221964946039717	0.0730660975441309	0.551842124790027	0	0.0656490104614806	0.215923444404069	0.389290478381905	0.426484155829619	0.907334127776324	0.0218316169775249	0.661164829702132	0.659011246995528	0.430687498130422	0.378990645473055	0.609674794283995	0.156970738073783	0.358571173750134	0.740749020121667	0.4730690425412	0.744198052970259	0.283466021778326	0.501497620769934	0.771489790764697	0.0367307077698596	0.356116132347484	0.237141656928165	0.329963372132447	0.673085241920606	0.494209646116321	0.0659238116516124	0.226044894861211	0.83423760024185	0.471668685549344	0.102896277096504	0.685671990432527	0.325307683394263	0.365304750417469	0.51805002759562	0.305844148187805	0.462675574623648	0.309747670262083	0.937136275309664	0.139207297844548	0.831975399540372	0.206486373555405	0.231765844387913	0.535299458396226	0.451157240955187	0.148923049425653	0.1239470421764	0.183838923509737	0.343116644333963	0.441643736624069	0.558417339079386	0.0947002366614167	0.340626937006243	0.937200754373952	0.59375941207102	0.263133133710023	0.386350789343981	0.701312678657154	0.42346523626688	0.548026012275325	0.124987061825535	0.400639620355942	0.241564851131851	0.680876022908813	0.866988864701877	0.258906724709573	0.625012917484625	0.34970671136769	0.109624022720547
CDK5	0.717370727799469	0.392248974924854	0.77980137715069	0.0517309148656431	0.71648428893126	0.509578578991886	0.529858258510334	0.690142116321612	0.340002096083121	0.442008815832764	0.408925892032079	0.359043910263512	0.718889968599173	0.0656490104614802	0	0.214567603124159	0.122453591093077	0.523605505412576	0.375201349363924	0.442827702042796	0.891184144563854	0.95412588689515	0.705228461143531	0.0955876514444683	0.503732096980418	0.230554860971908	0.563689535979298	0.963153601372661	0.0930935917290181	0.536397588075758	0.619398613904694	0.761424319485723	0.878461492292786	0.804930278269914	0.16764719721912	0.549131130983697	0.745716708424636	0.607267683977184	0.0709766599029557	0.177242505135368	0.259856607652452	0.416512909288497	0.309274956304271	0.349110111035752	0.986298924312476	0.132463303163459	0.448472615590849	0.261436373486813	0.70135448786146	0.973725650693465	0.417112061460929	0.314634472191469	0.751212559724827	0.205942519022509	0.687567553221292	0.852744714008445	0.35482918232135	0.172019411460835	0.403404890714101	0.62988532215295	0.556982871679049	0.826045420635793	0.904470806835035	0.0740096536918376	0.1682300813026	0.467226873111694	0.651754171552348	0.347496771536356	0.224943846770173	0.682059391599998	0.502335875400241	0.750743212176537	0.845595998541119	0.0354921579742399	0.998816928268783	0.0486671803467493	0.0256251564229096	0.452596442796219	0.763458629529975	0.394817475221015	0.421166552593278	0.0143406685664649
CDK7	0.113428343642592	0.664164202673601	0.31195713364233	0.16206429469888	0.556534791749686	0.46453314857597	0.199175459023512	0.224326497658515	0.799333366202305	0.986185364084269	2.61661326926282e-07	0.887544393511558	0.739205476517116	0.215923444404068	0.214567603124159	0	0.163372946943646	0.82403679381226	0.845132457946423	0.810122387571598	0.766102900992912	0.277311948341485	0.230032507169797	0.145281121092931	0.473014928602303	0.441490109375846	0.460470889495362	0.262618650687605	0.00149822337339208	0.0305725821128886	0.489402879484623	0.59812881336169	0.161759878962329	0.57070800219701	0.753633261759687	0.423895530338275	0.920002991008921	0.993243644372174	0.683879970791597	0.0627148653645685	0.0766013318292103	0.542361017118433	0.398755268027119	0.267711162597917	0.118682932428185	0.0290573027932322	0.0146823091041171	0.621867110853801	0.748473468730755	0.00149321793687932	0.738101294791211	0.597569501477196	0.147241501840928	0.399591360128172	0.867173345288424	0.72984889750271	0.951501150849512	0.38140682615418	0.268751593212126	0.416215478954793	0.591540805200248	0.683366986175623	0.949184823870828	0.405560961087218	0.375072321480963	0.723064569382871	0.438255019269306	0.366011618264793	0.746775767313941	0.489596179306601	0.381529002653707	0.324312467730537	0.998394356298328	0.00949485131330257	0.150760288003748	0.226397950081459	0.980151167376049	0.162768957038119	0.602058357678078	0.226736221133262	0.914442127316488	0.0917920512851301
CDK9	0.354529280332015	0.668369359915671	0.0311667471313129	0.13962041730119	0.767249706808852	0.332578728362063	0.330997624250481	0.218767404191078	0.202196542606305	0.83055882057644	0.946679790699267	0.185244207154583	0.606847545551595	0.389290478381904	0.122453591093077	0.163372946943646	0	0.546286935039198	0.546484236956612	0.117773967761907	0.275601351721411	0.349091479988331	0.105157676425241	0.282806554698964	0.625676222216079	0.396121435823831	0.827852742850886	0.0912637022346908	0.636523987592613	0.21471500422148	0.116784388781546	0.692651227684191	0.202791099676239	0.107764476902594	0.0648485810324546	0.356820359264799	0.607359643564048	0.318409234511083	0.645757831665117	0.310162143584814	0.0163999974303724	0.0252078178199071	0.671618805704671	0.58901746566952	0.780536951018684	0.929520627546495	0.188286783403673	0.657083717461231	0.775618940309798	0.398940993219687	0.216020437685823	0.0408473529031659	0.318186510466353	0.000874981660130812	0.130697119622634	0.56149831829765	0.765232190672164	0.973337544241032	0.654647310943339	0.336408433477019	0.994087212732038	0.764596342332983	0.472087386082453	0.00540473781532148	0.0917825102292176	0.0915116861810678	0.00932126834030507	0.109580235429377	0.695772205250277	0.529781149092269	0.572107675210399	0.0446569771347442	0.371477127553374	0.572823392350282	0.618592077993548	0.159942234059558	0.0186878567803497	0.283811077582997	0.731213146546728	0.443056492906977	0.634685029218016	0.686530714032675
CHEK1	0.25505717277738	0.173606934886337	0.468823655559605	0.35540010587344	0.0664144844757666	0.342893689895988	0.313375575958311	0.535966128454728	0.0178775934038507	0.120776055132391	0.739935016901356	0.670742995266303	0.925555748001336	0.426484155829619	0.523605505412577	0.82403679381226	0.546286935039197	0	0.172374122542199	0.636449976242948	0.671895463463271	0.977699760668872	0.761082401659305	0.230407119636895	0.00206712540649575	0.715027266878298	0.237215965530561	0.73145628149218	0.83947316326973	0.61708320366109	0.120975121826465	0.93438281378384	0.234950884792634	0.489405848766472	0.393864451867854	0.226439729055766	0.677581232190001	0.791129131436164	0.0332849964997344	0.11834492222431	0.29283619839436	0.104426443616211	0.645013366988507	0.387835951465074	0.388523291556769	0.19432104399894	0.0196076099107248	0.79719281864172	0.733031780942654	0.440941392669672	0.36264159249393	0.538034892799686	0.627643899495098	0.96112718878473	0.0492971401696319	0.127748976399857	0.656101502863023	0.444575042357849	0.403721648149364	0.893880551668449	0.420231227879907	0.835048943017948	0.0118248752806122	0.826404125698785	0.880932116861586	0.810127730383467	0.528067225517009	0.921374432932166	0.24716020744415	0.661729974839313	0.450833383621682	0.692180556949211	0.698277399355528	0.360417602318592	0.896315252291531	0.401247646052472	0.522162583300953	0.360048397927816	0.817192392729839	0.260378185714412	0.0627467554027481	0.399712424336969
CHEK2	0.58757522601452	0.593636391780759	0.201979383043534	0.35994017055512	0.702346647518575	0.460122018256583	0.252192031369415	0.593852488535414	0.395618712398241	0.675671636776678	0.287820501210096	0.717709350147503	0.78148736834165	0.907334127776324	0.375201349363924	0.845132457946423	0.546484236956612	0.172374122542199	0	0.595128796074727	0.31609220278954	0.788074687202863	0.161745771429144	0.218260174606889	0.736654557407123	0.158880837584551	0.235395077791378	0.844623600391813	0.76625334444565	0.619920906800689	0.080035439164002	0.545272835578657	0.412750063014758	0.0885716067256077	0.176666165081419	0.276163943901616	0.129802440705973	0.697725748710468	0.214480661029016	0.567198286163772	0.00377427070647094	0.187784421891602	0.720489019428829	0.0344329670858963	0.543927907186675	0.398354525413547	0.156873303028877	0.315414086413407	0.68047150728788	0.450749891952225	0.560336214989982	0.0610716828394844	0.900949695270018	0.411392861514551	0.477006874668308	0.489410439943842	0.942329619165079	0.207328099160419	0.307509132483323	0.525848185759076	0.446530724486899	0.0746167366432091	0.422605405009982	0.725088022533567	0.835458924438875	0.868227698499548	0.519741498847379	0.165614397489343	0.726399841018862	0.341167967747644	0.134199711853531	0.192575696315229	0.825360577806451	0.313380508193306	0.0432945048930366	0.594187219239901	0.668553994645293	0.529967884860458	0.830127718153212	0.419734616345226	0.0563204212860516	0.876220511085632
CHUK	0.718811727135455	0.718913647011972	0.0843326063822579	0.605050678803837	0.764400128024124	0.445513833303179	0.00896724875373309	0.130279359499272	0.280820436907285	0.47289198057291	0.166100937418846	0.272719702584745	0.807318854865833	0.021831616977525	0.442827702042796	0.810122387571598	0.117773967761907	0.636449976242948	0.595128796074726	0	0.0195163930045717	0.0208581924236948	0.503724028732875	0.16387631465321	0.805800568488462	0.667666548003105	0.242275336884289	0.0534943323998718	0.928301066117723	0.306141969081665	0.670851081439647	0.470135951597735	0.53220407736571	0.446541624547579	0.89422165606824	0.931267960719992	0.322503225146297	0.17115195181295	0.174435765485129	0.556776713533826	0.640490203541283	0.970032682362384	0.342887605956168	0.809795185006071	0.868863724524704	0.376763958606193	0.443733094951542	0.602314898812935	0.508347013783158	0.968612101509694	0.571989664301796	0.648889590358814	0.0340744735187794	0.0216152347065386	0.195205026482792	0.403230690825461	0.855935521916692	0.496756759536137	0.634421040864546	0.0566147504319728	0.254038485739014	0.359760415312466	0.00254074187702051	0.0479286428200297	0.227255014960607	0.0940833285733617	0.00583983043514099	0.952088744978241	0.783784394458757	0.482027735815284	0.687603926671913	0.065130673944955	0.088161722308684	0.759380158472323	0.765579548950878	0.688224256645526	0.51796098428645	0.864508910570714	0.340958653921435	0.510918972853883	0.760292831122966	0.842740769649504
CSNK1A1	0.253422989362253	0.562929837652229	0.727314627909793	0.852095234038125	0.613770339795756	0.411288390195598	0.0522157477346264	0.90733391889534	0.305476986581436	0.814643412102553	0.108516072963667	0.742903677252297	0.114092346145552	0.661164829702132	0.891184144563854	0.766102900992914	0.275601351721411	0.67189546346327	0.31609220278954	0.0195163930045718	0	0.97116005186063	0.00023251740210118	0.827074507364851	0.963111324280176	0.022422276450415	0.617429916515843	0.0105088950226736	0.109985473757155	0.617981492804509	0.700396399805184	0.216603912204136	0.515116428007315	0.475458884097872	0.625936783867423	0.683454811269314	0.747849850257067	0.617772772416243	0.114582457762348	0.782623834720509	0.853736103865715	0.583963383980229	0.697488362596675	0.202486304639591	0.159942060618682	0.419331970207123	0.0862159579790722	0.831387209761123	0.727190500152563	0.677973440180443	0.903438661942596	0.796292261435565	0.0606229276581488	0.453495734049127	0.0857813266374351	0.615836605639322	0.0995020251591411	0.989751875827287	0.404925300100357	0.613199469552534	0.000397773064008407	0.039927502086468	0.859010445475186	0.780775514099409	0.424803855041924	0.0990893726279348	0.708221555806494	0.205126946406174	0.39471550372783	0.106632404414885	0.13166631451697	0.00336167046360202	0.433707181657159	0.0197162525116063	0.771443822826076	0.550403016707381	0.672155022897438	0.0373604000310564	0.0139722728217668	0.504325890778643	0.905959197187184	0.0550695709088404
CSNK1D	0.0229094480714305	0.505047169232859	0.0197096298572434	0.295542296314013	0.275896918369693	0.480627523267785	0.385340179521721	0.040931970074735	0.667358035673178	0.553732338129177	0.194939510868159	0.593149625625528	0.767662534979734	0.659011246995528	0.954125886895151	0.277311948341485	0.34909147998833	0.977699760668872	0.788074687202864	0.020858192423695	0.971160051860628	0	0.467179829064891	0.00297346294608472	0.310446835083977	0.0781267221711171	0.12722979340657	0.801085749120095	0.529780151173983	0.271507395666205	0.0685319615840368	0.176741040807416	0.323126463293306	0.941719628628322	0.396745553688844	0.748086416311823	0.442954990999193	0.925093641717224	0.755225769343676	0.497450971872606	0.249229246726936	0.853364758732376	0.496611906848645	0.409247129208498	0.313498504395949	0.937999046906606	0.1043714727688	0.544019317379231	0.455173746044606	0.381954120487313	0.547133870499085	0.481237332311289	0.106352780860784	0.179578570313373	0.644230772304165	0.363453374292776	0.668599625650928	0.754230898103929	0.0896008138321066	0.967788180144054	0.338137188030944	0.118603421359403	0.535402298438071	0.101491691649434	0.77578928434041	0.755851159188917	0.361279797915241	0.220787291004851	0.877877125204266	0.25427759937758	0.295983792871228	0.562575658879971	0.821464519611747	0.0940859618727002	0.428294741529745	0.167065407890754	0.787870339527468	0.0113351654311005	0.828104750782971	0.0752694574165387	0.011485666647415	0.74057151103185
CSNK2A1	0.464670636355431	0.110600638574588	0.382049459489176	0.500173735939782	0.805607915906239	0.0983119606616023	0.333518336376899	0.923834192011567	0.0296288512280409	0.477758617827544	0.124552953355231	0.115834281880782	0.57195371005785	0.430687498130422	0.705228461143531	0.230032507169797	0.105157676425241	0.761082401659305	0.161745771429144	0.503724028732875	0.000232517402101181	0.467179829064893	0	0.478938758535744	0.0142698417999529	0.019599089268044	0.633502867514841	0.549236121777614	0.95025184440175	0.700408186040676	0.382604605176479	0.604760104343861	0.772235664753347	0.516609096846089	0.492966377251114	0.282105488839092	0.10803871462245	0.365659503863356	0.903103582283706	0.14968793898153	0.171102532273488	0.298796499185278	0.335481156247151	0.604368325871828	0.823308032885698	0.477371881787858	0.291980550983396	0.381650410848204	0.224587046382144	0.433088180681621	0.464231303022144	0.295372340927069	0.281826129820877	0.0578860307850489	0.701135338982483	0.742243958909471	0.277081913988192	0.855374783343442	0.107255130027845	0.159782006679636	0.315564798018749	0.241842294866229	0.60531763620939	0.120798689767286	0.771156154368097	0.522752026916578	0.632866779150443	0.1687145368868	0.608998232544344	0.992997983977051	0.124932358515207	0.866490761128707	0.097244181680005	0.516182487768929	0.549968929953253	0.0879024070552652	0.322959357596043	0.726629652975266	0.686971401543061	0.456830504353851	0.240764740451847	0.2340329130454
DAPK1	0.193227369922947	0.513156018478607	0.243642161675745	0.70047178204534	0.662009106253394	0.385977303861216	0.623943546717754	0.00428624066202548	0.672015893313261	0.296226991229634	0.481841242760074	0.447494013670079	0.63319598159301	0.378990645473055	0.0955876514444685	0.145281121092931	0.282806554698963	0.230407119636895	0.218260174606889	0.16387631465321	0.82707450736485	0.00297346294608472	0.478938758535745	0	0.949605041543778	0.975771990697199	0.470434768984515	0.0701101661905724	0.835160566773763	0.156062173344773	0.000493852133042067	0.546061523336825	0.167678554620914	0.599363430145419	0.421854469757081	0.326081445749878	0.522742259635041	0.64972804789505	0.199898748200447	0.270496452960788	0.166667562801385	0.966576249433735	0.460201553300875	0.559791972170675	0.00887856307217344	0.124440466350523	0.96916543251279	0.987128331920117	0.189122429148088	0.134588331434968	0.562922639192464	0.0899047750794448	0.956876905357643	0.885790124652876	0.248965235962263	0.108826037246263	0.682505152005632	0.328457605878001	0.263713897218909	0.100037738978146	0.651587980692592	0.883549792776158	0.609926071316741	0.443841764261784	0.342550122929593	0.969385783592509	0.594478225186086	0.401835540721705	0.770335084993515	0.331515265550647	0.433167101229175	0.462182443078857	0.647432677844411	0.772160673470064	0.83895786115254	0.832905845936379	0.186068297683527	0.369784098883661	0.0506686902981394	0.891355038048382	0.0950389462611163	0.0859306335273574
DYRK1A	0.926580970167681	0.849703988377005	0.851995272810761	0.161764396409638	0.399567868910045	0.843476226001665	0.995947972051466	0.309124876319412	0.19479727445628	0.349088619031374	0.138471861919336	0.153674751212392	0.730750024040721	0.609674794283994	0.503732096980418	0.473014928602304	0.625676222216079	0.00206712540649575	0.736654557407123	0.805800568488462	0.963111324280176	0.310446835083976	0.0142698417999529	0.949605041543778	0	0.400002780617877	0.460942378725131	0.202671992424315	0.130063951736245	0.660018740952318	0.0970806059574398	0.351260506009316	0.64039711994348	0.417288520546381	0.457290384614704	0.540159320773468	0.14377507046575	0.569013118361465	0.23478367547017	0.342768614202936	0.160591481771588	0.277939230331083	0.184909725342447	0.19215081963741	0.252664771714524	0.0417464692716706	0.135487337765958	0.42190746848819	0.972822403361329	0.511563983141673	0.127772494983	0.900859292595095	0.117340002304042	0.999637397585746	0.323677530622236	0.936704602126284	0.777877557941732	0.523853974594894	0.0838581434159846	0.25901505949361	0.248757133014725	0.977830753401522	0.0701962772175128	0.69321374052711	0.0551324739341539	0.31390158784454	0.697462423314358	0.721476852400244	0.893810346648221	0.695539906293398	0.076007120425973	0.100703026368641	0.34933381744975	0.484613921192324	0.848318068654544	0.953880535338327	0.985325910721048	0.184817897574133	0.473163882474693	0.471841856620438	0.102671056146587	0.323349788674924
DYRK2	0.193154260623097	0.0150132152323198	0.586756233081808	0.202536939844488	0.185821761015121	0.420932539492069	0.932046771416385	0.210849371441603	0.591615367913373	0.894093044266018	0.381524459442419	0.534579616379119	0.101936860504406	0.156970738073783	0.230554860971908	0.441490109375846	0.396121435823832	0.715027266878297	0.158880837584552	0.667666548003105	0.0224222764504152	0.0781267221711173	0.0195990892680439	0.975771990697199	0.400002780617877	0	0.86534891268147	0.846244587147126	0.977184999293752	0.604427510346739	0.891985949601155	0.249890214109804	0.976892480237933	0.664579094656368	0.761237088860218	0.573391389405876	0.263885700454543	0.84684257179178	0.613444096262397	0.250794625575859	0.675360212731065	0.0134566999457429	0.397803363354674	0.526471335969608	0.226344264628385	0.117226272155975	0.378739222350182	0.912418205246414	0.20139212880035	0.1475790731756	0.526136215735895	0.734445143536058	0.346890497761619	0.899381967749485	0.0312961698157056	0.590618404215942	0.903257083235775	0.597308965887524	0.899628120061143	0.111205924644831	0.430772169503658	0.10394957257685	0.646403977425682	0.302611617914368	0.498779927264859	0.289114975163279	0.0528671713976866	0.279891758571748	0.755999571605541	0.350326846030859	0.471891976574876	0.0451194555536052	0.256199416845543	0.0266665425562714	0.0249320114059365	0.434953350138934	0.245809378876016	0.977819393692467	0.33987288596276	0.836493206592593	0.0869357073403277	0.533509928690925
EGFR	0.103108591604151	0.515374059821781	0.282911000127623	0.570713679061708	0.206930906805557	0.42290204091351	0.077247594659727	0.48005123241679	0.653381249015645	0.625035240301328	0.778734949485089	0.77011698805857	0.569457499798634	0.358571173750133	0.563689535979298	0.460470889495363	0.827852742850886	0.237215965530561	0.235395077791378	0.242275336884289	0.617429916515843	0.12722979340657	0.633502867514842	0.470434768984515	0.46094237872513	0.86534891268147	0	0.965753460295368	0.818840521527196	0.0106335180650058	0.00192521009190656	0.823348438607273	0.915463794983323	0.404205525126844	0.394198981527998	0.0690215897721819	0.0770414306748481	0.337203963455912	0.934860300680116	0.384896517260618	0.658617556878613	0.588571908993885	0.932571146698011	0.0894818706206884	0.0107760055096916	0.251483086577161	0.602102908907021	0.835484693691599	0.667870548357887	0.635820721263343	0.257738447817586	0.230511243024481	0.144692541189919	0.655165779107386	0.0567927989546239	0.0817524053168971	0.749054163485587	0.614606024515531	0.924579374271745	0.938824547080673	0.0507653364055672	0.893628160509946	0.0041660575129048	0.884617814120138	0.137664631088186	0.949503992952777	0.53769793603839	0.0257399945384495	0.346215583150231	0.858479996637033	0.29816993774749	0.38409370331075	0.0244269215095836	0.602955576986161	0.116972533685912	0.0388035495130485	0.910704951617902	0.480667931407397	0.0288665496811314	0.701345487510797	0.776968119549172	0.443886949793857
FYN	0.85434349256372	0.297234971780801	0.645327042036753	0.572078089440665	0.231975562225014	0.159266861526815	0.0563798950675377	0.581513670052485	0.625337550979324	0.914108072108312	0.276138203947821	0.805335493197468	0.66753058177533	0.740749020121667	0.963153601372661	0.262618650687604	0.0912637022346907	0.73145628149218	0.844623600391812	0.0534943323998717	0.0105088950226735	0.801085749120095	0.549236121777614	0.0701101661905724	0.202671992424315	0.846244587147127	0.965753460295368	0	0.27949875828351	0.51176410139728	0.215537178247009	0.894505742290976	0.937843326580523	0.88754760654831	0.490830715826746	0.459256482162579	0.443528607272942	0.912660000255034	0.655980033566319	0.0378839947197615	0.275826807530936	0.526998828319576	0.0268379281471134	0.90672649009689	0.341791451682326	0.217947713287873	0.426528302950057	0.455573656966104	0.0807660050818461	0.0126341814511438	0.451439960000269	0.49538350975508	0.607031889427738	0.594995056687194	0.251872921941735	0.259374685468802	0.0578155365424426	0.364443656686641	0.725859469600696	0.203389637339583	0.486393881987625	0.209270555711609	0.416292565248637	0.875563676219772	0.666566682014974	0.0372500952302832	0.367458207337206	0.00425861283522732	0.38161540084386	0.105305729810983	0.491318193030909	0.000623119594953865	0.223391042331492	0.0750835520995062	0.840757674568675	0.493963452448641	0.904196987233859	0.0963519628030317	0.0985763356737266	0.352371772698951	0.599145992672856	0.607397292216003
GSK3B	0.573737236238593	0.194500675573595	0.277733849723278	0.593740567411055	0.397840494832256	0.197839761249734	0.776551607975463	0.318608163107745	0.491855164941889	0.783982565820003	0.343013923604928	0.0839077814300713	0.940746279334063	0.473069042541201	0.0930935917290181	0.00149822337339209	0.636523987592613	0.839473163269729	0.76625334444565	0.928301066117723	0.109985473757155	0.529780151173983	0.950251844401748	0.835160566773762	0.130063951736245	0.977184999293753	0.818840521527196	0.27949875828351	0	0.111038519069147	0.0328284420875886	0.205182154937012	0.0334554134847691	0.0269424143938982	0.644213181682402	0.883579114844443	0.645997977919806	0.877803761509313	0.416455381604223	0.771966593497276	0.231492513325739	0.766854519688665	0.935437591228223	0.373906223965541	0.397634017603288	0.0112594396523428	0.133386831724251	0.467916186266361	0.232712879842413	0.83462088613493	0.146957516632226	0.159825079918364	0.791285568272876	0.248752164067468	0.927772319138219	0.156015246546538	0.696167766902871	0.705372524249429	0.93322597984428	0.0408212253617455	0.388992798214618	0.995003296086672	0.596329999188697	0.604105155069309	0.302221660436124	0.593282515919882	0.909753803193214	0.386543197934509	0.930802050147755	0.133658755140071	0.246477999884649	0.1695484112965	0.305968249490521	0.00945188790632487	0.0608649251991919	0.323387787700441	0.527242938892303	0.332938187216745	0.599825542171251	0.222711817043617	0.922289126487331	0.661913151542593
IKBKB	0.0674398390124302	0.000697809027375474	0.237512248725398	0.1153868071565	0.224033976802644	0.741318128349704	0.543931743030972	0.583316722776832	0.214797891743559	0.00289264888932088	0.829547951345512	0.140315317915876	0.723396641958868	0.74419805297026	0.536397588075757	0.0305725821128884	0.21471500422148	0.61708320366109	0.619920906800688	0.306141969081665	0.617981492804507	0.271507395666205	0.700408186040676	0.156062173344773	0.660018740952318	0.604427510346738	0.0106335180650058	0.51176410139728	0.111038519069147	0	0.286756812148303	0.731274104007497	0.0867511538917043	0.430318451702221	0.441305557485899	0.943879101885034	0.455619912458146	0.777889804836432	0.775111573192086	0.108728589997854	0.466283704167356	0.947163287468803	0.0346647272473522	0.221883749178127	0.282844710709651	0.0501905485790722	0.138778360675317	0.846993810629892	0.206654801720098	0.687449482847074	0.896237061523117	0.0149264073495561	0.336513069758633	0.38956275879085	0.110544067178597	0.289020275370415	0.862100991131428	0.50060640715967	0.8318287149227	0.476977110556054	0.359365889560877	0.745890568180039	0.263444153501295	0.671379245013289	0.184404736361021	0.224723033470091	0.108920453982071	0.655976533776348	0.811070105041333	0.0892326506063306	0.952212025058756	0.890415538124551	0.932054835091151	5.5514325362946e-05	0.388390465489468	0.736688191014416	0.0387213403919431	0.720236220237308	0.316422952963532	0.105781163063602	0.383599053391224	0.367709788948006
