ABL1	ADRBK1	AKT1	ATM	ATR	AURKA	AURKB	BMX	BRAF	BTK	CAMK1	CAMK2A	CAMK2D	CDC7	CDK1	CDK2	CDK4	CDK5	CDK7	CDK9	CHEK1	CHEK2	CHUK	CSNK1A1	CSNK1D	CSNK2A1	DAPK1	DYRK1A	DYRK2	EGFR	ERBB2	FER	FYN	GRK4	GSK3B	HCK	IKBKB	INSR	IRAK1	JAK2	LATS1	LCK	LYN	MAP2K1	MAP2K4	MAP3K5	MAP3K7	MAP3K8	MAPK1	MAPK11	MAPK14	MAPK7	MAPK8	MAPKAPK2	MARK2	MELK	MET	MTOR	NEK6	PAK1	PAK2	PAK4	PDGFRB	PDPK1	PIM1	PLK1	PLK3	PRKAA1	PRKACA	PRKCA	PRKCB	PRKCD	PRKCE	PRKCI	PRKCQ	PRKCZ	PRKD1	PRKG1	RET	ROCK1	RPS6KA1	RPS6KA3	RPS6KA5	RPS6KB1	SGK1	SRC	STK11	STK4	SYK	TBK1	TTK	ULK1	VRK1
CAMK1	0.374549080538857	0.532410954459003	0.760580271959827	0.922252785173168	0.888984016322097	0.723700438839167	0.464150107979335	0.581638948534089	0.809326291219592	0.366710609219052	0	0.5618413493873	0.815891073077851	0.251738155618564	0.646492191951604	0.631842104840911	0.917546116332588	0.193435813010736	0.393680750413699	0.780369350105305	0.35310913110806	0.690758607968979	0.512873625487239	0.861878834507769	0.343923868832416	0.399380618169671	0.816982239875042	0.828001115131135	0.510101319760634	0.871237707464814	0.523975370888363	0.421366973916565	0.777991905482642	0.337481028870711	0.449705154435562	0.921042573048837	0.610414890783357	0.359290574857457	0.807315109907171	0.218062475329705	0.750242102601076	0.565545625256282	0.696657756540876	0.575154088327073	0.493374237013465	0.618447226660875	0.149401031713094	0.44771052385165	0.912386118882991	0.513315587464868	0.546736839850571	0.192682391945607	0.616961322781304	0.389392927448435	0.848561994832668	0.503264559051579	0.742754883773376	0.551222414694368	0.923569130872349	0.129508011830968	0.668204071304525	0.551738317424332	0.664859869755442	0.733357861730732	0.930390872278503	0.991888638848726	0.810126849144113	0.0862725575754981	0.436031501065966	0.599014849087641	0.384515145881517	0.946924482056715	0.520178363979811	0.399759737696805	0.710288779953196	0.888266394893109	0.763602295246342	0.689154550296106	0.98560783660074	0.422739639803987	0.272972041355507	0.361096067353858	0.733923922929941	0.683916894309831	0.254753196366219	0.47668137765568	0.90895721978016	0.199843745245026	0.549009263733048	0.409163207233889	0.974399456265677	0.976988260688119	0.977026034790995
CAMK2A	0.891400701197372	0.133875970725459	0.993283313000467	0.0645521553080563	0.345780525912402	0.897473629216212	0.753074303088489	0.021700776204641	0.569892206824174	0.190296615440961	0.561841349387269	0	0.0867084973387541	0.786470729527402	0.152024804584107	0.207688639894942	0.253867741919455	0.96866225169073	0.351597981772746	0.0271665599961675	0.258128661224323	0.449131286385113	0.094161574272074	0.526152349642044	0.39877029410288	0.36179238163445	0.468397312854385	0.512996239667371	0.565040422562029	0.233688557218056	0.738104013188552	0.64913334973534	0.148208200914234	0.361135256457994	0.279416652160114	0.372748679353249	0.838906657354811	0.43026804434668	0.190759034208272	0.835589990152791	0.0377041692887932	0.464074995319664	0.986521463062743	0.304115758544932	0.927705102481566	0.949020441998536	0.468622951579892	0.883675202181804	0.292383785479608	0.43427244884451	0.758941111091781	0.698985695690696	0.26900615973839	0.658155221375976	0.0911891881129297	0.233700227247693	0.78567320985497	0.338852193937864	0.0197891813370485	0.923118442736447	0.307896270727045	0.370205683851683	0.509641115612051	0.695335171957633	0.926070033858228	0.309896030026168	0.0833628727728073	0.920088255997243	0.382688837258747	0.183650732901934	0.856309619687281	0.0779525147805908	0.230809555817301	0.368132510727537	0.0693688559847936	0.0682867665798393	0.0808325389758356	0.0672202830802276	0.261318907355577	0.855130531222962	0.868302272329554	0.805715176877033	0.0111671227278994	0.143335200566133	0.712866246139338	0.448442336827141	0.0579989739559759	0.962518563570478	0.238804664449038	0.166018311311018	0.0202877317132319	0.0766401828004832	0.139235361653258
CAMK2D	0.164036217450454	0.023630107138465	0.836120118522747	0.0226564521858102	0.0843685024196886	0.352053558338959	0.331674067449467	0.173304866496794	0.900417567864283	0.118715720830446	0.815891073077893	0.0867084973387437	0	0.256172743737899	0.111708492207231	0.00836653367936364	0.0522993312703331	0.617179485495672	0.0445357043376567	0.221728602985275	0.0293331543433055	0.0703429531936003	0.285401818537391	0.273543646877378	0.0219675204216284	0.596282401466885	0.565688244130234	0.235118763852002	0.0410524609923915	0.24674819915502	0.11514038771296	0.0455097949459798	0.00323473584669245	0.0197646303653904	0.0282305477078788	0.997661684278654	0.750044874005002	0.0300978735884745	0.0477558609940374	0.221897624399587	0.0224000630857948	0.40573223712337	0.408744447650596	0.0294779266105995	0.175012690035132	0.529285093274045	0.185566660139026	0.607476727927389	0.166860625751913	0.0175449103481971	0.376175740441194	0.226943601928531	0.711395021472532	0.0702768927643658	0.460851197405866	0.0753692955977647	0.967052641480679	0.116440939912032	0.0651830169880147	0.505692767321908	0.4150249435945	0.688048922170198	0.700767655686058	0.195762773033326	0.738787175618887	0.0993096638405385	0.0186925846285874	0.123019355792295	0.048076223225645	0.181235381396445	0.839093530063217	0.151237640794204	0.0166749370829864	0.869915473893967	0.0097570520106784	0.0212539704532791	0.0106658996055282	0.529433680259755	0.373195108668057	0.670690988170564	0.125127226061767	0.745461464638254	0.0386744411343607	0.022344350113766	0.0803287680476665	0.0941155833779977	0.0221866812874375	0.111533691040359	0.3032584928619	0.725064318224327	0.0707556751800628	0.0466922403967009	0.0627730517190254
CDC7	0.322721085819387	0.253174301861192	0.784434103269378	0.353053361975685	0.53010288114967	0.704688369384495	0.149073519191964	0.707231939413066	0.73809459387833	0.203577864407324	0.251738155618582	0.786470729527367	0.256172743737886	0	0.240537026740277	0.215148426121664	0.388643354532033	0.247139683816997	0.208949645854745	0.632069893436851	0.220872578655201	0.35890505715659	0.936649964840626	0.546078451226366	0.195273729459015	0.530758089354648	0.965493008584093	0.935619752064312	0.201730658420918	0.474038397699326	0.338904223768406	0.229934090801023	0.334203294071759	0.164771668391147	0.127313592733383	0.859207782390233	0.537672676331054	0.245825495170892	0.398494822620583	0.335927590527069	0.330693639474693	0.299383880351431	0.633596681882673	0.1791115874294	0.311176650263233	0.283993212280278	0.22266540818946	0.584790279555886	0.530948020624234	0.200852050996528	0.580286473218183	0.148071312281406	0.964355203068427	0.174187475513949	0.758290930804571	0.374804988682571	0.854715236575319	0.282312823020692	0.408700925513575	0.139466372701185	0.3542813844958	0.586970541672489	0.965030487149134	0.350127195110553	0.892880464866907	0.416114910177575	0.550501173916312	0.132775549963386	0.175871101412576	0.727552694263177	0.452084724247588	0.488995731592588	0.246400809699472	0.59070475976934	0.216371506634786	0.357814332630497	0.218346165564706	0.908627969568577	0.475758116624112	0.563828601249641	0.217010152680416	0.467912655590901	0.504524295798278	0.372676837232709	0.199331551089674	0.292443096219927	0.321410148788686	0.209114799914257	0.339537595612476	0.690567945319946	0.366029476612175	0.41072483820744	0.3096830377064
CDK1	0.289348279571153	0.0492279156509728	0.497897242423968	0.153516170216938	0.321347028884805	0.650103467894663	0.433311969328231	0.148091063071922	0.691897285535328	0.0759027401223255	0.64649219195164	0.1520248045841	0.111708492207237	0.240537026740294	0	0.0781320630256966	0.327568254835872	0.468581048954516	0.102916472391063	0.131518653982482	0.0494956178456556	0.200034395945539	0.363549136445373	0.562697928140705	0.145670268301094	0.625609846535944	0.764113675015311	0.47815883405287	0.364684824738602	0.173987326860935	0.379104131834402	0.367453565169017	0.122217817400218	0.121007638450848	0.227120742190122	0.468074646522804	0.715634804901034	0.22315965183469	0.535782451697071	0.637369796120153	0.0449818052821842	0.492908627086424	0.575558302533464	0.225036904221036	0.690895478934541	0.827266791709901	0.158969932351834	0.948629773131314	0.268763000415484	0.237235450532503	0.894161742516912	0.35305282512956	0.49237587250246	0.563967443605759	0.158163930695028	0.0828631621391869	0.542836955108495	0.0763837374657736	0.0531439730574485	0.441417228256788	0.136713280699356	0.731110069563547	0.900740963077118	0.258290085105108	0.833956454369918	0.531555751680745	0.193834728061831	0.379822890043544	0.196522105443528	0.307235836489521	0.364769695475085	0.0869197115368741	0.198397725498906	0.564838566455513	0.037708140713175	0.040600822072936	0.0648385175031952	0.235091465884827	0.392380896280008	0.558860919196646	0.553779982994239	0.351194808975742	0.144090119019509	0.064340152016254	0.339516551405783	0.324208533168192	0.141579173468295	0.444063237169453	0.0915390788017076	0.6046519472061	0.0693639069842459	0.0741158985899155	0.228978954567804
CDK2	0.0773862066214431	0.0303473758620638	0.937705354362623	0.110804093968588	0.108052998755172	0.150954253874885	0.37758591447574	0.233215479312866	0.970570656677709	0.11941391383787	0.631842104840946	0.207688639894919	0.0083665336793622	0.21514842612167	0.0781320630256877	0	0.0251550733862399	0.64384284730816	0.0420592797609554	0.35708476824121	0.0145617734924972	0.0337685823682344	0.288410100445678	0.387670819913796	0.00926250871617419	0.621773835994154	0.336004840452882	0.246606339790656	0.0599430340023997	0.355108555032809	0.121599579993744	0.0352316672653223	0.00184063508266778	0.0110557948421022	0.0239206180643764	0.904801128707034	0.551236640376451	0.0179499600375186	0.122326338484713	0.133319181489277	0.0445899813967835	0.339066821454728	0.308266907720123	0.0153066248858103	0.197092531750824	0.497561583444126	0.130937871033894	0.445897179340488	0.0887145746350289	0.011900231308918	0.291489859975955	0.119346546443192	0.842418661377186	0.0626534998352598	0.611985237421041	0.05240049560839	0.855628404466521	0.0708414765308794	0.0808830538469802	0.269002392809085	0.445450130688779	0.595252051461305	0.715778691870012	0.187005870845979	0.799302535835977	0.222337083979611	0.0654475066726239	0.0727350980245933	0.0201870439585243	0.175245927942866	0.66813080229983	0.169944600904163	0.0161691804423976	0.974306756487282	0.0292492316668144	0.0279704813260975	0.0261368344032336	0.707322557188076	0.38412317363288	0.71231934378717	0.114844600548393	0.615798109579092	0.0659730790917326	0.0122675367306441	0.0632245300772768	0.125146622707352	0.0656530370681036	0.096682309795206	0.319125436557693	0.73695839527342	0.115617582677239	0.0161159608185357	0.0555491882021349
CDK4	0.197202411496626	0.0993874574821974	0.821588124563149	0.111338082051593	0.132408606047841	0.0906442466889895	0.431715209257067	0.156876461072411	0.751629476778922	0.210784322047689	0.917546116332623	0.25386774191943	0.0522993312703279	0.388643354532041	0.327568254835855	0.025155073386239	0	0.896655140522095	0.176308890323472	0.547255596204935	0.110762708454984	0.139341358793592	0.159180555724042	0.7652789080188	0.103221399589216	0.555586581682609	0.191602146982295	0.505433860568843	0.102722339843873	0.273579245011138	0.193933955036853	0.194279013372046	0.0313502699600168	0.0748450636500435	0.106629645659487	0.928983963559477	0.370511808045049	0.101622402051645	0.0852049855463028	0.270408858528322	0.110946819927543	0.176041184005881	0.218611159948661	0.0281772620153849	0.404731696210938	0.868580782178678	0.286818728905752	0.386977081957449	0.0694873354976517	0.0725713614000627	0.460314752947306	0.122276604163823	0.856820342024893	0.155558206016212	0.858888915604	0.0659293645761145	0.74803749770352	0.163724097497508	0.133659732281925	0.614060962666288	0.561550495506616	0.861331215438673	0.844217531814639	0.311969688727453	0.889722823816487	0.205913660531002	0.250416359580557	0.232632296864536	0.0845707117819256	0.332162965013941	0.838055241054668	0.267894859702959	0.0875239116661463	0.716163044216175	0.106906800272521	0.117800663498013	0.15763745783714	0.518622201194356	0.440105447743446	0.987137326005935	0.229215874586198	0.618715816757498	0.117065225198835	0.0601082246218207	0.240748730375688	0.490934776525869	0.159680746137486	0.310527882970658	0.712514528377511	0.565504686815714	0.160173477166128	0.0406693601208473	0.0616326413851075
CDK5	0.424641496639785	0.398332292545806	0.650577808617861	0.675809098857042	0.784232834196261	0.982930756125214	0.309459215101646	0.970324511965715	0.715765030271139	0.243445051967442	0.193435813010748	0.968662251690751	0.617179485495663	0.247139683816998	0.468581048954504	0.643842847308159	0.896655140522091	0	0.504478729620261	0.976184721620665	0.304891562187948	0.618239547914648	0.613842081750899	0.398147422850627	0.379227625246365	0.255721993540669	0.683549150002694	0.907906410022893	0.339958873481185	0.500881316131786	0.422916207744504	0.320956098949349	0.722018300951879	0.294467531425183	0.495139814394504	0.971419533203904	0.627308304332195	0.32360355361741	0.564406370722392	0.408207921746264	0.613245209515263	0.687516320898117	0.408558373685023	0.525319595133677	0.381608231374928	0.393807367872507	0.2628298687548	0.445153470366023	0.899846910641638	0.467070781285761	0.737285094605988	0.216390540392779	0.758197659094923	0.349579108076359	0.850608971779106	0.437733897941141	0.955677670884552	0.417664378486776	0.800761492168946	0.367638492749377	0.39337701815961	0.594516384560454	0.959385092875994	0.543666182767331	0.74326117649814	0.48231662529658	0.690238296906067	0.205092017220434	0.380039804062685	0.884414497180253	0.545259569151012	0.801399272554822	0.430508297119211	0.475774828616468	0.391762083709562	0.512533038931516	0.525169890786087	0.976742298186406	0.918201949746685	0.702509007193052	0.286916749003878	0.490229236887526	0.940879589230114	0.630796742074717	0.262612434244308	0.502451630129817	0.511116743117467	0.29103496638137	0.445228159616411	0.326194069547934	0.675262066651509	0.992019765924958	0.969300169019148
CDK7	0.10731004969505	0.020796370906401	0.941430014864414	0.153483253352883	0.180240341220309	0.255427769560494	0.187473832403594	0.396682020546744	0.854249108236849	0.187604844582133	0.393680750413724	0.35159798177272	0.0445357043376518	0.208949645854748	0.102916472391053	0.0420592797609538	0.176308890323472	0.50447872962026	0	0.303649889052098	0.0172088229655884	0.115139499200125	0.351613469676074	0.524572899587774	0.047246594072428	0.52806162123318	0.638210954242799	0.250646632846904	0.141036816438136	0.286590310389108	0.209167662313572	0.086901560992529	0.0428496985320252	0.0323770588037346	0.148331343496034	0.995781994203681	0.973050579676174	0.0340359964844754	0.201790070838802	0.246978194250449	0.05680993266986	0.649135364260391	0.491158895072392	0.15066282177159	0.31105889270079	0.640844110999444	0.0784978350886096	0.661163031707591	0.274932668417616	0.0907086163496612	0.440432101823723	0.189030121727483	0.74032856971567	0.231296510955966	0.562340963221396	0.078668768805679	0.992745023471665	0.0785577068609433	0.107482250646449	0.422980890311213	0.367827369546847	0.864913295614923	0.969134586184479	0.165646944839696	0.547276953443514	0.316031049848523	0.159236681874928	0.110143044170856	0.126204641907265	0.337517448479952	0.565359363854252	0.241086409384352	0.100768456770066	0.830747643984806	0.032794679579503	0.0297090076957705	0.0558168325856607	0.561324836307412	0.616957089803319	0.463522800656652	0.220779648887876	0.389760908920411	0.269232803427203	0.038256082366824	0.16360041909208	0.209722064812698	0.143951095133879	0.113242817456818	0.216549401232999	0.877021755421309	0.178525435381768	0.118178010208446	0.174991498793377
CDK9	0.980454934538238	0.183632478880466	0.648203943078652	0.202142791971205	0.452564532784052	0.855759486813614	0.821531359715938	0.0660710216242727	0.334359711086392	0.27998056606872	0.780369350105277	0.0271665599961675	0.221728602985289	0.632069893436878	0.131518653982487	0.357084768241232	0.547255596204962	0.976184721620682	0.303649889052117	0	0.295472699699524	0.684171535831732	0.0981799707571852	0.730828891588345	0.59820204566615	0.277524517536166	0.45565546902977	0.623130273112759	0.878107899633741	0.293567435548046	0.89686014582448	0.91243908704457	0.325675768899366	0.530476206392529	0.479873828391699	0.19445928838478	0.583400526457485	0.578767437468466	0.459300205218208	0.587281399867541	0.0948323760444465	0.646125178839312	0.568857358264434	0.595761322217658	0.891870715505703	0.984848340167569	0.330126421391946	0.746810609648307	0.342829270776886	0.699306678946081	0.534190685963896	0.882040685962918	0.214897911261975	0.921429606256472	0.0340277851253648	0.293753481185897	0.867579583758458	0.28440225604239	0.0297511461079066	0.920170297928544	0.259644419510197	0.227629966002146	0.589568677184398	0.652421233050999	0.951518222589188	0.592660765843196	0.2288955689384	0.96166148099195	0.730632470523551	0.264281572562579	0.550884898779278	0.134692454636712	0.361378685368841	0.381829944436331	0.106639146539238	0.0825815631491153	0.102079597891905	0.0554492215558678	0.490273762208961	0.591979380345345	0.87675608903398	0.800878939557029	0.0529406950148121	0.222456833338816	0.960262042760419	0.576832355900663	0.0692447476783895	0.851161768298806	0.0935376338138173	0.146368612743859	0.0205797092417366	0.129714872549492	0.184782068717476
CHEK1	0.0892354908823082	0.00579219097827239	0.826040571956495	0.0965626433813518	0.117900029027481	0.272357388858893	0.264415050541071	0.23850553388723	0.876408222349618	0.0667165089051974	0.353109131108089	0.258128661224299	0.0293331543433024	0.220872578655207	0.0494956178456494	0.0145617734924973	0.110762708454986	0.304891562187949	0.017208822965589	0.295472699699505	0	0.0723178231956315	0.376464178736065	0.406310100115865	0.0186252357351554	0.69687179639783	0.577930752874687	0.277854767356165	0.109590030551007	0.175704065533277	0.132320473570332	0.0691760947082084	0.0248584323579393	0.00757388609777281	0.0806873368063148	0.778495660606638	0.854174982818099	0.021373319990278	0.169933972755758	0.180259577671508	0.0281507112383632	0.414699483687485	0.335950143836009	0.0569040765900028	0.26903901086558	0.670554544915862	0.0502924033116047	0.570268891268015	0.236831681199112	0.0509419874962298	0.511158844528752	0.109448622106203	0.801213713518954	0.170423843248333	0.44152251314213	0.0230287165860079	0.757542912523296	0.0296864701560967	0.0786927949608746	0.327757105871745	0.252791537825797	0.802472912857028	0.866793910675687	0.160427568818541	0.820235886432867	0.2420758008946	0.10162764319327	0.0669158264923723	0.05793976138671	0.304817950166749	0.504160991192949	0.175691529455972	0.044426725757744	0.824082049416177	0.0181480263694839	0.0245573901890101	0.046534737168809	0.484468170195305	0.535879342607424	0.45128799236908	0.160114662492062	0.345440604281845	0.165404960433578	0.0154016051217879	0.0937522484225876	0.173985893982478	0.0809593558264659	0.105901133443699	0.170288117191519	0.868051150197485	0.0949068033206228	0.0593966790271974	0.16016467039849
CHEK2	0.206250510204072	0.073648952386139	0.802275038905359	0.179217950696182	0.136916632136063	0.139826989265785	0.437290937029932	0.327826878559842	0.627959734384584	0.342551919128533	0.690758607969015	0.449131286385091	0.0703429531936011	0.358905057156604	0.200034395945533	0.0337685823682375	0.139341358793599	0.618239547914655	0.115139499200133	0.684171535831712	0.0723178231956361	0	0.512779721073396	0.477036083595361	0.0533374033520409	0.794754990535355	0.644519544905841	0.298641283937836	0.0746563495972549	0.34914657372608	0.080078404147116	0.0688485335363704	0.0476494508021783	0.0317307879262332	0.176400385791439	0.828872460256524	0.596495970689094	0.0989960485500888	0.272810589022766	0.157190169225541	0.152344430540763	0.615083546619252	0.184553318993991	0.0695918428434681	0.33262681277876	0.703480487257953	0.382347614491177	0.763229604963126	0.265636928887413	0.0480969355433168	0.366207498557842	0.279557455432506	0.993468359481648	0.144152381755847	0.92697994062752	0.132202408789589	0.703174022528754	0.118613073521773	0.306634030373418	0.57991148356011	0.469190060915817	0.487670980877884	0.682982498520195	0.105705637691447	0.592661786659785	0.170983169826322	0.0909574745279993	0.167631531990288	0.0658800482526478	0.226624669876815	0.805550593500305	0.400833549544273	0.175584438037108	0.853092359225763	0.0768394533685551	0.150640228713694	0.173208670100671	0.8510747799061	0.468198935185636	0.957345765267856	0.133987088495963	0.633732915989151	0.283799401095477	0.112928671590381	0.131491526528108	0.235239683823753	0.184613388663609	0.167086602429407	0.599181641048496	0.949637560261994	0.384942093928314	0.164392944504843	0.254831663954841
CHUK	0.908961774330556	0.25267063498341	0.807515648676305	0.35360316916484	0.458861076997402	0.333945167771515	0.81872125628504	0.0479721385996759	0.104313786374127	0.594235175558599	0.51287362548722	0.0941615742720709	0.285401818537398	0.936649964840648	0.363549136445377	0.288410100445691	0.159180555724053	0.613842081750889	0.351613469676085	0.0981799707571834	0.376464178736079	0.512779721073409	0	0.650977612346782	0.738555394859162	0.076935482371779	0.156573343877937	0.655167982281163	0.832335186406781	0.411787125186925	0.939757201930034	0.966856818011404	0.339389449288631	0.575923631586529	0.694763825600118	0.449637151166986	0.923546551609397	0.593418344294297	0.518208998550346	0.748506058693105	0.122554159517777	0.641360941711283	0.925470071061429	0.47418388099561	0.596156636690879	0.531424349557551	0.453802988631888	0.990194710165667	0.120515066988593	0.731653827504968	0.679737135130134	0.715179598306223	0.517830601558407	0.966275719070117	0.247087288268295	0.154872176434216	0.888903018305693	0.225348466212848	0.0650672963467802	0.683121462967917	0.585778955092594	0.210139367016286	0.89103772145328	0.643479747481091	0.749715980094689	0.659493798830181	0.367174755365578	0.81638585761183	0.687357353324157	0.267635445265787	0.865872147122999	0.30018931304362	0.488004931665782	0.128990178306926	0.23048502782645	0.146012082168341	0.277969113619387	0.0803789655034546	0.57544793988732	0.902401353921974	0.837335222780474	0.866916794074561	0.122989427568442	0.14752534220223	0.793756504019267	0.880070135364294	0.192839981475314	0.683391837654168	0.598740004981368	0.0308666065352761	0.0742683153691281	0.0781404243058557	0.109672367072058
CSNK1A1	0.551626212875143	0.544582089984104	0.564562783508078	0.517032821932054	0.649975221897998	0.717898988634265	0.591531520958706	0.928173085394948	0.210943534199417	0.47772784998608	0.861878834507783	0.526152349642031	0.273543646877373	0.546078451226366	0.562697928140691	0.387670819913794	0.765278908018802	0.398147422850625	0.524572899587776	0.730828891588334	0.406310100115863	0.477036083595351	0.650977612346787	0	0.227040096049478	0.606651870167806	0.793163713160031	0.256374918953624	0.31097585759418	0.781283984266028	0.45719008577961	0.123105421657917	0.271837614167251	0.383818771296115	0.257323513325062	0.716676983663032	0.82112882294353	0.286314180700602	0.223161207813424	0.487220831188233	0.613705789387933	0.887685950531206	0.690339261856137	0.559870560330906	0.0984344039468648	0.120359141714463	0.733321653389838	0.587972703327598	0.905070747128979	0.291166352576004	0.191083770864968	0.70405447905045	0.851982602912256	0.23890779263329	0.84024717842812	0.943845559970499	0.971676018920875	0.82153374620493	0.636850537772726	0.579815010872002	0.702108737167647	0.306409145953516	0.375782073763739	0.748485438123149	0.831437792565442	0.199250720033163	0.26242446365392	0.285842229885043	0.371254694639464	0.595577620155025	0.666600012001756	0.679705902696096	0.27814027588355	0.330051885010184	0.38908412129842	0.336528400504127	0.240174603138906	0.713508915056562	0.783864764608153	0.934408417311755	0.429826469795881	0.763843386355294	0.538376995532739	0.555252606972849	0.21108644436163	0.108622400786684	0.453745862506074	0.197578994651477	0.38796516784385	0.421635273802869	0.73618114510775	0.832481770906792	0.85520698701557
CSNK1D	0.0431566781082204	0.0436881263698842	0.736482787629319	0.120148978104308	0.105614484764639	0.261121400156289	0.29234180123057	0.517269894357416	0.635163938665455	0.108611047320384	0.343923868832443	0.39877029410285	0.0219675204216256	0.195273729459019	0.145670268301081	0.00926250871617394	0.103221399589217	0.379227625246365	0.0472465940724285	0.598202045666122	0.0186252357351548	0.0533374033520357	0.738555394859144	0.227040096049477	0	0.978931753872355	0.690237927158777	0.204230080335789	0.0247034783107254	0.378968400763255	0.0309826777685623	0.00845934266775296	0.00998631261199567	0.00551476845445541	0.0205596568586209	0.795180894912731	0.545219500623388	0.00584645216997731	0.104739598877707	0.0399733633192005	0.10883199019846	0.446456610672956	0.16909853984157	0.0252673103855803	0.0706132540767752	0.368149039001987	0.135514432167567	0.436613439269264	0.270005492792311	0.00349359582789796	0.160858792993957	0.118266735820996	0.842083207092206	0.027513861549274	0.912105102183574	0.110343093331079	0.942619978485208	0.128511282324581	0.24278072071303	0.25165059532367	0.472621600361872	0.305701422632736	0.827857700902531	0.174491332743802	0.710208034124352	0.176771208165253	0.0845218629186369	0.0194012499081919	0.0113912501938685	0.292804317971497	0.553220401487588	0.278828489263316	0.018380179330168	0.746121499654437	0.0628355865308261	0.0670298244863759	0.0563990106118548	0.980674784512731	0.48141675636759	0.69784940723063	0.0386413446866814	0.54912346508702	0.22779385392575	0.0668510293338433	0.00856208294492876	0.070744476849416	0.11568962706729	0.0148027524850462	0.323362008400952	0.731941362220514	0.320054981812602	0.120825484950509	0.214344320737702
CSNK2A1	0.964430604606089	0.615267264568874	0.990441461863612	0.822627009871663	0.502129715884271	0.424035281061982	0.725863106286893	0.323539932043408	0.173019379339682	0.732280092555907	0.399380618169669	0.361792381634453	0.596282401466891	0.530758089354641	0.62560984653595	0.621773835994162	0.555586581682619	0.255721993540667	0.528061621233183	0.277524517536168	0.696871796397836	0.794754990535363	0.0769354823717798	0.606651870167804	0.978931753872362	0	0.258689429945898	0.288105450705724	0.743013128151405	0.772968144193677	0.776186272966695	0.832178984046673	0.591203076057963	0.997231261317225	0.71816155039189	0.631330356240731	0.325845857076817	0.935098739326032	0.973462760908101	0.658443011438198	0.471036312370368	0.696155763683781	0.668194788300295	0.883363295002179	0.54409464775083	0.398068534174504	0.87684894179603	0.633828937301826	0.280459074763345	0.908074500070468	0.785484775163061	0.543531231942675	0.666234454178759	0.597598225915096	0.48802158899884	0.520576200898677	0.761971904663424	0.404783330862142	0.394654668074957	0.4084105883665	0.853653683842155	0.326699687713242	0.85918168400015	0.825216831149623	0.738061568374368	0.986036529548501	0.589088599737042	0.579668380315626	0.744232924081936	0.396780507406786	0.901015868514153	0.703043814664231	0.970379346295153	0.128535958123514	0.649860553920486	0.400816594632262	0.695499161864427	0.369438716210262	0.687911880102013	0.995514236859083	0.48118578384715	0.975114376182939	0.432781726133356	0.379544071444201	0.501735326281497	0.665864930344772	0.636358328999864	0.612097501073926	0.827725247778813	0.0838236209099808	0.432509471984298	0.302193345301015	0.47180992953665
DAPK1	0.919616821922271	0.589509988892458	0.808702604754298	0.824359458819943	0.553804372761093	0.362028487306517	0.795525890095635	0.318965206264942	0.41013507585295	0.759832437776765	0.816982239875034	0.468397312854364	0.565688244130215	0.965493008584096	0.76411367501529	0.33600484045287	0.191602146982289	0.6835491500027	0.638210954242786	0.455655469029753	0.577930752874672	0.644519544905827	0.15657334387793	0.79316371316004	0.690237927158765	0.258689429945894	0	0.727091781997353	0.851325178300292	0.760071389931766	0.8489437552738	0.804287528120034	0.392841530920997	0.652359591495447	0.686621546437156	0.418014161220758	0.671432971643568	0.642358541098029	0.529989373053489	0.999742641532316	0.587528462887275	0.515653475923416	0.984764149299743	0.553746058936813	0.980633733341268	0.968085529201138	0.574508927808501	0.396009822083429	0.232767764948306	0.686914122756014	0.857677437330504	0.561441196627159	0.85395465160325	0.662862857706781	0.692164037156414	0.371346572774532	0.851982417871542	0.400965240128089	0.340919729830441	0.854469252872286	0.976148484496909	0.656934737726575	0.562085476805689	0.884238079756647	0.64408755505608	0.789644838177278	0.687954755105999	0.856048530911097	0.790804556345211	0.602666393744473	0.902121717854636	0.711025796568508	0.510622299435343	0.835439562953926	0.511154628124966	0.451799843563678	0.598547766244212	0.573424493986138	0.865367778029991	0.963635770020679	0.891953271188773	0.968470670357314	0.290033066080254	0.33227686330986	0.988692323390766	0.986208849413829	0.477743963283929	0.903902859709096	0.898748585254732	0.237883190562918	0.35584613615305	0.191431078399309	0.257780327943004
