gena	genb	mut.info
246	ATR	CAMK2D	0.00848885729673565
247	ATR	CDC7	0.00381233478441079
248	ATR	CDK1	0.00506535443503875
249	ATR	CDK2	0.00417245291165091
250	ATR	CDK4	0.00459695905578705
251	ATR	CDK5	0.00744470763252192
252	ATR	CDK7	0.00950045605771255
253	ATR	CDK9	0.00954103772144599
254	ATR	CHEK1	0.0101314213311063
255	ATR	CHEK2	0.0162132659509444
256	ATR	CHUK	0.0063468142022689
257	ATR	CSNK1A1	0.00724934931194099
258	ATR	CSNK1D	0.00963012872599922
259	ATR	CSNK2A1	0.0133991166167018
260	ATR	DAPK1	0.00727458163035877
261	ATR	DYRK1A	0.0103410075468684
262	ATR	DYRK2	0.0110512750406402
263	ATR	EGFR	0.00177478546590315
264	ATR	FYN	0.00707021420736353
265	ATR	GSK3B	0.00597833222131694
266	ATR	IKBKB	0.012480398125283
267	ATR	INSR	0.0152064973123309
268	ATR	IRAK1	0.00277236100785938
269	ATR	JAK2	0.00886994277843201
270	ATR	LATS1	0.0189024339968027
271	ATR	LCK	0.0143833577551975
272	ATR	LYN	0.0317750187213388
273	ATR	MAP2K1	0.00522906915924981
274	ATR	MAP2K4	0.00802729942229519
275	ATR	MAP3K5	0.00586322245093029
276	ATR	MAP3K7	0.00463999583126729
277	ATR	MAP3K8	0.0109968783162291
278	ATR	MAPK1	0.00983403280101136
279	ATR	MAPK11	0.00321832870090155
280	ATR	MAPK14	0.00723502755496508
281	ATR	MAPK7	0.0140998558476033
282	ATR	MAPK8	0.0166925885255358
283	ATR	MAPKAPK2	0.0233969642514893
284	ATR	MARK2	0.00689176296865668
285	ATR	MTOR	0.0237726116990471
286	ATR	NEK6	0.0225339484699179
287	ATR	PAK1	0.00860509026899337
288	ATR	PAK2	0.00486216370294468
289	ATR	PAK4	0.00148883893952423
290	ATR	PDPK1	0.00252203366148063
291	ATR	PIM1	0.00633521197935849
292	ATR	PLK1	0.00193190565818657
293	ATR	PLK3	0.00778268208639155
294	ATR	PRKAA1	0.00334236891095863
295	ATR	PRKACA	0.0085963428838447
296	ATR	PRKCA	0.00421218886756147
297	ATR	PRKCB	0.0063991887237318
298	ATR	PRKCD	0.00418013626339686
299	ATR	PRKCE	0.0121220157384148
300	ATR	PRKCI	0.00155038422570009
301	ATR	PRKCQ	0.00683218474576908
302	ATR	PRKCZ	0.021863066346711
303	ATR	PRKD1	0.00975547468830928
304	ATR	PRKG1	0.00324689743745843
305	ATR	RET	0.0086457941680429
306	ATR	ROCK1	0.00616556065030505
307	ATR	RPS6KA1	0.00834758407032332
308	ATR	RPS6KA3	0.00613943034922304
309	ATR	RPS6KA5	0.00630956380559855
310	ATR	RPS6KB1	0.0071135150734607
311	ATR	SGK1	0.00537079818886976
312	ATR	SRC	0.0249358373682611
313	ATR	STK11	0.00454042006438193
314	ATR	SYK	0.0108172975360086
315	ATR	TBK1	0.00762972821125985
316	ATR	TTK	0.0120397067737601
317	ATR	ULK1	0.00564991864163833
318	ATR	VRK1	0.00171178468976674
319	AURKA	AURKB	0.00551345914948786
320	AURKA	BRAF	0.00324857273314905
321	AURKA	CAMK1	0.00228109929289744
322	AURKA	CAMK2A	0.00251277595707045
323	AURKA	CAMK2D	0.00793444727176418
324	AURKA	CDC7	0.0155196818612104
325	AURKA	CDK1	0.0104232325874722
326	AURKA	CDK2	0.0072672277313357
327	AURKA	CDK4	0.00660551280746713
328	AURKA	CDK5	0.00209111989604693
329	AURKA	CDK7	0.0139267006619654
330	AURKA	CDK9	0.00704919332809606
331	AURKA	CHEK1	0.00460382473338417
332	AURKA	CHEK2	0.00880095765965461
333	AURKA	CHUK	0.00811499483092337
334	AURKA	CSNK1A1	0.00619673334403803
335	AURKA	CSNK1D	0.00383534704057187
336	AURKA	CSNK2A1	0.00542555242624498
337	AURKA	DAPK1	0.00941424417688275
338	AURKA	DYRK1A	0.0146824426415675
339	AURKA	DYRK2	0.0042878126106638
340	AURKA	EGFR	0.000531747128079907
341	AURKA	FYN	0.00259824913042905
342	AURKA	GSK3B	0.00496497557511066
343	AURKA	IKBKB	0.0015227835738072
344	AURKA	INSR	0.0179919757603031
345	AURKA	IRAK1	0.00816989509464694
346	AURKA	JAK2	0.00366312936142332
347	AURKA	LATS1	0.015218863973165
348	AURKA	LCK	0.00591853714804103
349	AURKA	LYN	0.0018798682411294
350	AURKA	MAP2K1	0.00401966418738109
351	AURKA	MAP2K4	0.00634280715027913
352	AURKA	MAP3K5	0.00327466120438036
353	AURKA	MAP3K7	0.0089266508151864
354	AURKA	MAP3K8	0.00364155944546152
355	AURKA	MAPK1	0.00380523717141923
356	AURKA	MAPK11	0.00286832509120316
357	AURKA	MAPK14	0.00663368987615964
358	AURKA	MAPK7	0.0111164014392422
359	AURKA	MAPK8	0.0115184243452902
360	AURKA	MAPKAPK2	0.00484145080635301
361	AURKA	MARK2	0.00483996778296625
362	AURKA	MTOR	0.00463409322404829
363	AURKA	NEK6	0.00775644898686423
364	AURKA	PAK1	0.00455308938644716
365	AURKA	PAK2	0.00247415106382931
366	AURKA	PAK4	0.000777266028153534
367	AURKA	PDPK1	0.0023210617404068
368	AURKA	PIM1	0.00530234262007045
369	AURKA	PLK1	0.011400413655843
370	AURKA	PLK3	0.00695802534456647
371	AURKA	PRKAA1	0.00550054336300754
372	AURKA	PRKACA	0.00724725798979708
373	AURKA	PRKCA	0.0178604353267531
374	AURKA	PRKCB	0.0104880912784768
375	AURKA	PRKCD	0.00994349915992476
376	AURKA	PRKCE	0.000782934987615391
377	AURKA	PRKCI	0.00852917235502293
378	AURKA	PRKCQ	0.00356626679751582
379	AURKA	PRKCZ	0.000815294315310133
380	AURKA	PRKD1	0.00647816976065752
381	AURKA	PRKG1	0.0103520716634691
382	AURKA	RET	0.00230054476037544
383	AURKA	ROCK1	0.00585682082339289
384	AURKA	RPS6KA1	0.00472051722848565
385	AURKA	RPS6KA3	0.00503886796298758
386	AURKA	RPS6KA5	0.00727991116742732
387	AURKA	RPS6KB1	0.00270592068572917
388	AURKA	SGK1	0.00341570412794923
389	AURKA	SRC	0.0139854003857236
390	AURKA	STK11	0.00214293266177457
391	AURKA	SYK	0.00251078316127806
392	AURKA	TBK1	0.00063146923057289
393	AURKA	TTK	0.0126812538935122
394	AURKA	ULK1	0.00746289081336116
395	AURKA	VRK1	0.0179235575928471
396	AURKB	BRAF	0.00638892645478872
397	AURKB	CAMK1	0.0163845605548891
398	AURKB	CAMK2A	0.00793454975301255
399	AURKB	CAMK2D	0.00710086679265221
400	AURKB	CDC7	0.00740936694397654
401	AURKB	CDK1	0.00420263519178388
402	AURKB	CDK2	0.00541432082359883
403	AURKB	CDK4	0.00399492027797255
404	AURKB	CDK5	0.00412251985640211
405	AURKB	CDK7	0.0065036155024023
406	AURKB	CDK9	0.00149687036293589
407	AURKB	CHEK1	0.00637256552015764
408	AURKB	CHEK2	0.00820176437382614
409	AURKB	CHUK	0.00591387347248329
410	AURKB	CSNK1A1	0.000362306696143122
411	AURKB	CSNK1D	0.0114287537409075
412	AURKB	CSNK2A1	0.00826598385093824
413	AURKB	DAPK1	0.00904942284438359
414	AURKB	DYRK1A	0.00407882448612273
415	AURKB	DYRK2	0.00721507501748064
416	AURKB	EGFR	0.00232840133083112
417	AURKB	FYN	0.0191281911412933
418	AURKB	GSK3B	0.0120455623362847
419	AURKB	IKBKB	0.00149173174044481
420	AURKB	INSR	0.00389614665064908
421	AURKB	IRAK1	0.00778536889053161
422	AURKB	JAK2	0.00869745394332888
423	AURKB	LATS1	0.00947920896497401
424	AURKB	LCK	0.0114834230148357
425	AURKB	LYN	0.0201418468146874
426	AURKB	MAP2K1	0.00584159016774866
427	AURKB	MAP2K4	0.0218506967457746
428	AURKB	MAP3K5	0.00905020929786104
429	AURKB	MAP3K7	0.0112793879098341
430	AURKB	MAP3K8	0.0115996598010071
431	AURKB	MAPK1	0.0100523915862318
432	AURKB	MAPK11	0.0141817384076433
433	AURKB	MAPK14	0.00168279780312997
434	AURKB	MAPK7	0.00616182464127313
435	AURKB	MAPK8	0.011386023505791
436	AURKB	MAPKAPK2	0.00611408135012415
437	AURKB	MARK2	0.00723216255702575
438	AURKB	MTOR	0.0129685442593264
439	AURKB	NEK6	0.0226450280853454
440	AURKB	PAK1	0.0062988528126624
441	AURKB	PAK2	0.0066339692855566
442	AURKB	PAK4	0.00652532758329372
443	AURKB	PDPK1	0.00717561289985547
444	AURKB	PIM1	0.0035937791275229
445	AURKB	PLK1	0.02067322634527
446	AURKB	PLK3	0.0108640249566347
447	AURKB	PRKAA1	0.00443865071181104
448	AURKB	PRKACA	0.01836599569224
449	AURKB	PRKCA	0.00639621787600575
450	AURKB	PRKCB	0.010958460178875
451	AURKB	PRKCD	0.00962261368603023
452	AURKB	PRKCE	0.00943802069203947
453	AURKB	PRKCI	0.00158280026098545
454	AURKB	PRKCQ	0.0115143712701871
455	AURKB	PRKCZ	0.0109359943173919
456	AURKB	PRKD1	0.00607354732849874
457	AURKB	PRKG1	0.0124612918614888
458	AURKB	RET	0.0369230920574006
459	AURKB	ROCK1	0.00224918217050707
460	AURKB	RPS6KA1	0.00910860732275687
461	AURKB	RPS6KA3	0.0224381422938054
462	AURKB	RPS6KA5	0.0180611647002662
463	AURKB	RPS6KB1	0.0139505093358876
464	AURKB	SGK1	0.0138441807707181
465	AURKB	SRC	0.00666865428101637
466	AURKB	STK11	0.00703241348636752
467	AURKB	SYK	0.00578644561057207
468	AURKB	TBK1	0.0134924787625677
469	AURKB	TTK	0.0106260896058528
470	AURKB	ULK1	0.00408023533118751
471	AURKB	VRK1	0.00957366782589997
