gena	genb	funchisq	pval
95	AKT1	CDK5	-0.366773208280256	0.643105903148041
96	AKT1	CDK7	0.228454455539411	0.409646479563668
97	AKT1	CDK9	-0.792475104724911	0.785958148895709
98	AKT1	CHEK1	0.339913500829551	0.366960834595017
99	AKT1	CHEK2	-0.600396376763638	0.725878949031043
100	AKT1	CHUK	-1.12977240567413	0.870713930757714
101	AKT1	CSNK1A1	-0.424571662991492	0.664425523065879
102	AKT1	CSNK1D	-0.995062335358556	0.840147026102308
103	AKT1	CSNK2A1	-0.197502721860928	0.578282924172994
104	AKT1	DAPK1	-1.15290708662632	0.875525738479314
105	AKT1	DYRK1A	1.71268603963453	0.0433851574016402
106	AKT1	DYRK2	-1.05993838785582	0.85541368498665
107	AKT1	EGFR	-1.14402686729031	0.873693752573328
