gena	genb	funchisq	pval
1799	CDK9	MAPK7	-0.0454950098248488	0.518143623817527
1800	CDK9	MAPK8	-0.632825486212721	0.736576194198637
1801	CDK9	MAPKAPK2	-0.874204773105829	0.80899662643231
1802	CDK9	MARK2	2.65471011391994	0.00396882943611463
1803	CDK9	MELK	2.28306724551842	0.0112132037966581
1804	CDK9	MET	-0.431547138541709	0.666964707372255
1805	CDK9	MTOR	0.980866609437041	0.16332926271993
1806	CDK9	NEK6	-1.24971589931013	0.894298326387718
1807	CDK9	PAK1	-1.21482099038094	0.887782813368954
1808	CDK9	PAK2	-1.10325398825259	0.865041559050161
1809	CDK9	PAK4	0.00474113696111345	0.498108567095098
1810	CDK9	PDGFRB	-0.155675886240532	0.56185574730133
1811	CDK9	PDPK1	-1.04282857782509	0.851486153439684
1812	CDK9	PIM1	-0.920269276440531	0.821283969915582
1813	CDK9	PLK1	-0.730885821513049	0.767575551483192
1814	CDK9	PLK3	-0.450872309814734	0.673959209163017
1815	CDK9	PRKAA1	-0.963223055792166	0.832282201406683
1816	CDK9	PRKACA	0.507456325340868	0.305917336714724
1817	CDK9	PRKCA	-0.367801473500159	0.643489364884795
1818	CDK9	PRKCB	-0.75883398413809	0.776024063218942
1819	CDK9	PRKCD	-0.478336940214431	0.68379479584616
1820	CDK9	PRKCE	0.266931278712542	0.394761036602767
1821	CDK9	PRKCI	0.657061195863156	0.255570784261131
1822	CDK9	PRKCQ	-0.17720918800931	0.57032796055211
1823	CDK9	PRKCZ	1.61940314848914	0.0526802749304174
1824	CDK9	PRKD1	-0.896500372300821	0.815007209223876
1825	CDK9	PRKG1	-0.88348859183248	0.811513828178956
1826	CDK9	RET	-0.550496065977009	0.709010412777454
1827	CDK9	ROCK1	2.13206013154263	0.0165009517921896
1828	CDK9	RPS6KA1	-0.59269231150893	0.723306456098863
1829	CDK9	RPS6KA3	2.8640795674951	0.0020911147101404
1830	CDK9	RPS6KA5	-0.345913581432794	0.635296169241831
1831	CDK9	RPS6KB1	-1.26085325823394	0.896319139338801
1832	CDK9	SGK1	-0.299832960357247	0.617847713708541
1833	CDK9	SRC	-0.995780892298848	0.840321691882985
1834	CDK9	STK11	-0.64210930493938	0.739598892644593
1835	CDK9	STK4	0.162955732522142	0.435276644511842
1836	CDK9	SYK	-0.897365966699937	0.815238166638896
1837	CDK9	TBK1	-0.159979323046119	0.563551318880015
1838	CDK9	TTK	-0.417411879820737	0.661811416528774
1839	CDK9	ULK1	-0.679969878184032	0.751738233095462
1840	CDK9	VRK1	-1.13827783910854	0.87249775770472
1841	CHEK1	ABL1	-0.706505499910028	0.76006308317343
1842	CHEK1	ADRBK1	-0.367984693877551	0.643557676408992
1843	CHEK1	AKT1	-0.433035714285722	0.667505587954004
1844	CHEK1	ATM	-0.0580357142857153	0.5231399097148
1845	CHEK1	ATR	0.294005102040816	0.384377002360484
1846	CHEK1	AURKA	-0.533163265306129	0.703039716024376
1847	CHEK1	AURKB	-0.660714285714286	0.745602219725948
1848	CHEK1	BMX	-0.345025510204083	0.634962403696434
1849	CHEK1	BRAF	-0.867346938775512	0.807124027266541
1850	CHEK1	BTK	-0.40625	0.657720540316049
1851	CHEK1	CAMK1	-0.753188775510204	0.774331758312698
1852	CHEK1	CAMK2A	-0.165816326530614	0.565849251361076
1853	CHEK1	CAMK2D	-0.767857142857146	0.778713969329418
1854	CHEK1	CDC7	-0.47512755102041	0.682651968917383
1855	CHEK1	CDK1	2.58928571428571	0.00480876299843355
1856	CHEK1	CDK2	1.38456632653061	0.0830925569743229
1857	CHEK1	CDK4	-0.299107142857146	0.617570851788897
1858	CHEK1	CDK5	-0.957270408163282	0.830784606300693
1859	CHEK1	CDK7	-0.660714285714286	0.745602219725948
1860	CHEK1	CDK9	-0.791454081632658	0.785660469240024
1861	CHEK1	CHEK2	-0.701530612244895	0.758514031336683
1862	CHEK1	CHUK	-0.681760204081634	0.752304704012399
1863	CHEK1	CSNK1A1	-0.111607142857146	0.544432545884882
1864	CHEK1	CSNK1D	-0.355229591836736	0.638791201289377
1865	CHEK1	CSNK2A1	-0.706505499910028	0.76006308317343
1866	CHEK1	DAPK1	1.18941326530612	0.117138541674537
1867	CHEK1	DYRK1A	-0.155612244897959	0.561830663751935
1868	CHEK1	DYRK2	-0.513392857142861	0.696161729464073
1869	CHEK1	EGFR	0.890306122448978	0.186650767273583
1870	CHEK1	ERBB2	-0.142857142857143	0.556798496816468
1871	CHEK1	FER	-0.0542091836734695	0.521615748034185
1872	CHEK1	FYN	0.196428571428569	0.422137367538027
1873	CHEK1	GRK4	-0.364158163265306	0.642130046960564
1874	CHEK1	GSK3B	-0.0911989795918373	0.536332757128053
1875	CHEK1	HCK	1.17410714285714	0.120176056398803
1876	CHEK1	IKBKB	-0.720025510204081	0.764245355497107
1877	CHEK1	INSR	-0.355229591836735	0.638791201289377
1878	CHEK1	IRAK1	-0.963647959183675	0.832388773246146
1879	CHEK1	JAK2	-0.700892857142858	0.758315058788418
1880	CHEK1	LATS1	-0.876913265306129	0.809733124765522
1881	CHEK1	LCK	-0.446428571428572	0.672356150928
1882	CHEK1	LYN	-0.731505102040817	0.767764655349789
1883	CHEK1	MAP2K1	-0.752551020408163	0.774140120102058
